"Day 1","HOT! RESULTS","SUBMIT SCORES!","Quarter Lengths by Day","BRACKET BREAKER","","","","","","","","","","","","","","","","","","","","",""
"Thu, July 23","","","6-6-7-7","","","","","","","","","","","","","","","","","","","","","",""
"23-Jul","7:50 AM","Group","UC IRVINE 2","6","21-SD DONS 13A GOLD","16","28-SANTA BARBARA WPC A","3","26","30","14B-006","","","","","","","","","","","","","",""
"23-Jul","8:40 AM","Group","UC IRVINE 2","10","5-NEWPORT BEACH BLUE","25","44-PUGET SOUND","3","34","38","14B-010","","","","","","","","","","","","","",""
"23-Jul","9:30 AM","Group","UC IRVINE 2","14","20-HONOLULU A","8","29-NORTHWEST","16","34","38","14B-014","","","","","","","","","","","","","",""
"23-Jul","10:20 AM","Group","UC IRVINE 2","18","6-908 YELLOW A","22","43-COLORADO","2","42","46","14B-018","","","","","","","","","","","","","",""
"23-Jul","11:10 AM","Group","UC IRVINE 2","22","19-VANGUARD BLUE","16","30-SHAQ","6","42","46","14B-022","","","","","","","","","","","","","",""
"23-Jul","12:00 PM","Group","UC IRVINE 2","26","W2-LA JOLLA UNITED","12","W6-SD DONS 13A GOLD","6","","49","14B-026","","","","","","","","","","","","","",""
"23-Jul","12:50 PM","Group","UC IRVINE 2","30","L2-AMERICAN RIVER A","10.2","L6-SANTA BARBARA WPC A","10.4","50","","14B-030","","","","","","","","","","","","","",""
"23-Jul","1:40 PM","Group","UC IRVINE 2","34","W10-NEWPORT BEACH BLUE","22","W14-NORTHWEST","2","","58","14B-034","","","","","","","","","","","","","",""
"23-Jul","2:30 PM","Group","UC IRVINE 2","38","L10-PUGET SOUND","13","L14-HONOLULU A","8","54","","14B-038","","","","","","","","","","","","","",""
"23-Jul","3:20 PM","Group","UC IRVINE 2","42","W18-908 YELLOW A","11","W22-VANGUARD BLUE","6","","54","14B-042","","","","","","","","","","","","","",""
"23-Jul","4:10 PM","Group","UC IRVINE 2","46","L18-COLORADO","7","L22-SHAQ","17","58","","14B-046","","","","","","","","","","","","","",""
"23-Jul","5:50 PM","2-3 cross","UC IRVINE 2","50","L25-CDM BLUE","15","W30-SANTA BARBARA WPC A","1","","","14B-050","","","","","","","","","","","","","",""
"23-Jul","6:40 PM","2-3 cross","UC IRVINE 2","54","L42-VANGUARD BLUE","18","W38-PUGET SOUND","2","","","14B-054","","","","","","","","","","","","","",""
"23-Jul","7:30 PM","2-3 cross","UC IRVINE 2","58","L34-NORTHWEST","10","W46-SHAQ","15","","","14B-058","","","","","","","","","","","","","",""
"","","","EL MODENA HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","","GMID","","","","","","","","","","","","","",""
"23-Jul","7:00 AM","Group","EL MODENA HS","3","9-DIABLO ALLIANCE A","10","40-DEVILS GATE","9","27","31","14B-003","","","","","","","","","","","","","",""
"23-Jul","7:50 AM","Group","EL MODENA HS","7","16-PATRIOT NAVY","24","33-PRINCETON","1","27","31","14B-007","","","","","","","","","","","","","",""
"23-Jul","8:40 AM","Group","EL MODENA HS","11","7-SD DONS RED","28","42-PUNAHOU","3","35","39","14B-011","","","","","","","","","","","","","",""
"23-Jul","9:30 AM","Group","EL MODENA HS","15","18-CC UNITED BLACK","15","31-TEXAS THUNDER","7","35","39","14B-015","","","","","","","","","","","","","",""
"23-Jul","10:20 AM","Group","EL MODENA HS","19","8-NORCAL BLACK","16","41-LYONS AQUATICS","1","43","47","14B-019","","","","","","","","","","","","","",""
"23-Jul","11:10 AM","Group","EL MODENA HS","23","17-SD SHORES BLACK","24","32-NIPC","3","43","47","14B-023","","","","","","","","","","","","","",""
"23-Jul","12:00 PM","Group","EL MODENA HS","27","W3-DIABLO ALLIANCE A","10","W7-PATRIOT NAVY","16","","52","14B-027","","","","","","","","","","","","","",""
"23-Jul","12:50 PM","Group","EL MODENA HS","31","L3-DEVILS GATE","13","L7-PRINCETON","4","51","","14B-031","","","","","","","","","","","","","",""
"23-Jul","1:40 PM","Group","EL MODENA HS","35","W11-SD DONS RED","12","W15-CC UNITED BLACK","4","","59","14B-035","","","","","","","","","","","","","",""
"23-Jul","2:30 PM","Group","EL MODENA HS","39","L11-PUNAHOU","5","L15-TEXAS THUNDER","15","55","","14B-039","","","","","","","","","","","","","",""
"23-Jul","3:20 PM","Group","EL MODENA HS","43","W19-NORCAL BLACK","6.6","W23-SD SHORES BLACK","6.5","","55","14B-043","","","","","","","","","","","","","",""
"23-Jul","4:10 PM","Group","EL MODENA HS","47","L19-LYONS AQUATICS","8","L23-NIPC","11","59","","14B-047","","","","","","","","","","","","","",""
"23-Jul","5:50 PM","2-3 cross","EL MODENA HS","51","L28-PALOS VERDES BLACK","8","W31-DEVILS GATE","6","","","14B-051","","","","","","","","","","","","","",""
"23-Jul","6:40 PM","2-3 cross","EL MODENA HS","55","L43-SD SHORES BLACK","17","W39-TEXAS THUNDER","4","","","14B-055","","","","","","","","","","","","","",""
"23-Jul","7:30 PM","2-3 cross","EL MODENA HS","59","L35-CC UNITED BLACK","24","W47-NIPC","1","","","14B-059","","","","","","","","","","","","","",""
"","","","GARDEN GROVE HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","","GMID","","","","","","","","","","","","","",""
"23-Jul","7:00 AM","Group","GARDEN GROVE HS","4","10-PEGASUS","7","39-COMMERCE","13","28","32","14B-004","","","","","","","","","","","","","",""
"23-Jul","7:50 AM","Group","GARDEN GROVE HS","8","15-PALOS VERDES BLACK","23","34-KEARNS","3","28","32","14B-008","","","","","","","","","","","","","",""
"23-Jul","8:40 AM","Group","GARDEN GROVE HS","12","11-LAMORINDA A","23","38-LONGHORN","10","36","40","14B-012","","","","","","","","","","","","","",""
"23-Jul","9:30 AM","Group","GARDEN GROVE HS","16","14-GREENWICH WHITE","7","35-DAVIS","17","36","40","14B-016","","","","","","","","","","","","","",""
"23-Jul","10:20 AM","Group","GARDEN GROVE HS","20","12-LA PREMIER BLACK","15","37-CENTRAL COAST","3","44","48","14B-020","","","","","","","","","","","","","",""
"23-Jul","11:10 AM","Group","GARDEN GROVE HS","24","13-STANFORD RED","13","36-CLOVIS","2","44","48","14B-024","","","","","","","","","","","","","",""
"23-Jul","12:00 PM","Group","GARDEN GROVE HS","28","W4-COMMERCE","10","W8-PALOS VERDES BLACK","9","","51","14B-028","","","","","","","","","","","","","",""
"23-Jul","12:50 PM","Group","GARDEN GROVE HS","32","L4-PEGASUS","23","L8-KEARNS","9","52","","14B-032","","","","","","","","","","","","","",""
"23-Jul","1:40 PM","Group","GARDEN GROVE HS","36","W12-LAMORINDA A","21","W16-DAVIS","10","","60","14B-036","","","","","","","","","","","","","",""
"23-Jul","2:30 PM","Group","GARDEN GROVE HS","40","L12-LONGHORN","9.2","L16-GREENWICH WHITE","9.4","56","","14B-040","","","","","","","","","","","","","",""
"23-Jul","3:20 PM","Group","GARDEN GROVE HS","44","W20-LA PREMIER BLACK","13","W24-STANFORD RED","10","","56","14B-044","","","","","","","","","","","","","",""
"23-Jul","4:10 PM","Group","GARDEN GROVE HS","48","L20-CENTRAL COAST","6","L24-CLOVIS","12","60","","14B-048","","","","","","","","","","","","","",""
"23-Jul","5:50 PM","2-3 cross","GARDEN GROVE HS","52","L27-DIABLO ALLIANCE A","17","W32-PEGASUS","12","","","14B-052","","","","","","","","","","","","","",""
"23-Jul","6:40 PM","2-3 cross","GARDEN GROVE HS","56","L44-STANFORD RED","17","W40-GREENWICH WHITE","3","","","14B-056","","","","","","","","","","","","","",""
"23-Jul","7:30 PM","2-3 cross","GARDEN GROVE HS","60","L36-DAVIS","6","W48-CLOVIS","5","","","14B-060","","","","","","","","","","","","","",""
"Fri, July 24","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_N","pt_O","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_N1(W41)-GREENWICH BLUE","pt_O1(W25)-MISSION A","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_N2(W35)-SD DONS RED","pt_O2(W42)-908 YELLOW A","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_N3(W28)-COMMERCE","pt_O3(W36)-LAMORINDA A","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_S","pt_T","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_S1(W60)-DAVIS","pt_T1(W51)-PALOS VERDES BLACK","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_S2(W54)-VANGUARD BLUE","pt_T2(W59)-CC UNITED BLACK","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_S3(W50)-CDM BLUE","pt_T3(W53)-SAN CLEMENTE RED","","","","","","","","","","","","","","","","","","","","","",""
"","","au_N","au_O","","","","","","","","","","","","","","","","","","","","","",""
"","","au_N1(L57)-NORTH IRVINE BLACK","au_O1(L49)-SD DONS 13A GOLD","","","","","","","","","","","","","","","","","","","","","",""
"","","au_N2(L55)-TEXAS THUNDER","au_O2(L58)-NORTHWEST","","","","","","","","","","","","","","","","","","","","","",""
"","","au_N3(L52)-PEGASUS","au_O3(L56)-GREENWICH WHITE","","","","","","","","","","","","","","","","","","","","","",""
"","","au_S","au_T","","","","","","","","","","","","","","","","","","","","","",""
"","","au_S1(L40)-LONGHORN","au_T1(L32)-KEARNS","","","","","","","","","","","","","","","","","","","","","",""
"","","au_S2(L46)-COLORADO","au_T2(L39)-PUNAHOU","","","","","","","","","","","","","","","","","","","","","",""
"","","au_S3(L29)-LOWPO","au_T3(L45)-TOPAZ TSUNAMI","","","","","","","","","","","","","","","","","","","","","",""
"","","","UC IRVINE 1","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","","GMID","","","","","","","","","","","","","",""
"24-Jul","7:00 AM","Group","UC IRVINE 1","61","pt_M2(W43)-NORCAL BLACK","9","pt_M3(W27)-PATRIOT NAVY","13","","","14B-061","","pt_Group","","","","","","","","","","","",""
"24-Jul","7:50 AM","Group","UC IRVINE 1","65","pt_N2(W35)-SD DONS RED","10","pt_N3(W28)-COMMERCE","6","","","14B-065","","pt_Group","","","","","","","","","","","",""
"24-Jul","8:40 AM","Group","UC IRVINE 1","69","pt_S1(W60)-DAVIS","7","pt_S2(W54)-VANGUARD BLUE","17","","","14B-069","","pt_Group","","","","","","","","","","","",""
"24-Jul","9:30 AM","Group","UC IRVINE 1","73","pt_R1(W56)-STANFORD RED","13","pt_R2(W58)-SHAQ","5","","","14B-073","","pt_Group","","","","","","","","","","","",""
"24-Jul","10:20 AM","Group","UC IRVINE 1","77","pt_M1(W33)-CIU GOLD","13","pt_M3(W27)-PATRIOT NAVY","10","","","14B-077","","pt_Group","","","","","","","","","","","",""
"24-Jul","11:10 AM","Group","UC IRVINE 1","81","pt_N1(W41)-GREENWICH BLUE","7","pt_N3(W28)-COMMERCE","10","","","14B-081","","pt_Group","","","","","","","","","","","",""
"24-Jul","12:00 PM","Group","UC IRVINE 1","85","pt_S1(W60)-DAVIS","8","pt_S3(W50)-CDM BLUE","14","","","14B-085","","pt_Group","","","","","","","","","","","",""
"24-Jul","12:50 PM","Group","UC IRVINE 1","89","pt_R1(W56)-STANFORD RED","12","pt_R3(W49)-680 RED","9","","","14B-089","","pt_Group","","","","","","","","","","","",""
"24-Jul","1:40 PM","Group","UC IRVINE 1","93","pt_M1(W33)-CIU GOLD","15","pt_M2(W43)-NORCAL BLACK","8","","","14B-093","","pt_Group","","","","","","","","","","","",""
"24-Jul","2:30 PM","Group","UC IRVINE 1","97","pt_N1(W41)-GREENWICH BLUE","6","pt_N2(W35)-SD DONS RED","13","","","14B-097","","pt_Group","","","","","","","","","","","",""
"24-Jul","3:20 PM","Group","UC IRVINE 1","101","pt_S2(W54)-VANGUARD BLUE","16","pt_S3(W50)-CDM BLUE","8","","","14B-101","","pt_Group","","","","","","","","","","","",""
"24-Jul","4:10 PM","Group","UC IRVINE 1","105","pt_R2(W58)-SHAQ","8","pt_R3(W49)-680 RED","13","","","14B-105","","pt_Group","","","","","","","","","","","",""
"24-Jul","6:40 PM","Play-in","UC IRVINE 1","109","3rd pt_M-NORCAL BLACK","10","1st pt_S-VANGUARD BLUE","7","129","134","14B-109","","pt_Play-in","","","","","","","","","","","",""
"24-Jul","7:30 PM","Play-in","UC IRVINE 1","113","3rd pt_N-GREENWICH BLUE","11","1st pt_R-STANFORD RED","10","121","126","14B-113","","pt_Play-in","","","","","","","","","","","",""
"","","","UC IRVINE 2","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","","GMID","","","","","","","","","","","","","",""
"24-Jul","7:00 AM","Group","UC IRVINE 2","62","pt_O2(W42)-908 YELLOW A","12","pt_O3(W36)-LAMORINDA A","9","","","14B-062","","pt_Group","","","","","","","","","","","",""
"24-Jul","7:50 AM","Group","UC IRVINE 2","66","pt_P2(W34)-NEWPORT BEACH BLUE","6","pt_P3(W44)-LA PREMIER BLACK","9","","","14B-066","","pt_Group","","","","","","","","","","","",""
"24-Jul","8:40 AM","Group","UC IRVINE 2","70","pt_U1(W52)-DIABLO ALLIANCE A","10","pt_U2(W55)-SD SHORES BLACK","9","","","14B-070","","pt_Group","","","","","","","","","","","",""
"24-Jul","9:30 AM","Group","UC IRVINE 2","74","pt_T1(W51)-PALOS VERDES BLACK","10","pt_T2(W59)-CC UNITED BLACK","8","","","14B-074","","pt_Group","","","","","","","","","","","",""
"24-Jul","10:20 AM","Group","UC IRVINE 2","78","pt_O1(W25)-MISSION A","15","pt_O3(W36)-LAMORINDA A","5","","","14B-078","","pt_Group","","","","","","","","","","","",""
"24-Jul","11:10 AM","Group","UC IRVINE 2","82","pt_P1(W26)-LA JOLLA UNITED","14","pt_P3(W44)-LA PREMIER BLACK","9","","","14B-082","","pt_Group","","","","","","","","","","","",""
"24-Jul","12:00 PM","Group","UC IRVINE 2","86","pt_U1(W52)-DIABLO ALLIANCE A","10.3","pt_U3(W57)-SOUTH COAST RED","10.2","","","14B-086","","pt_Group","","","","","","","","","","","",""
"24-Jul","12:50 PM","Group","UC IRVINE 2","90","pt_T1(W51)-PALOS VERDES BLACK","14","pt_T3(W53)-SAN CLEMENTE RED","6","","","14B-090","","pt_Group","","","","","","","","","","","",""
"24-Jul","1:40 PM","Group","UC IRVINE 2","94","pt_O1(W25)-MISSION A","10","pt_O2(W42)-908 YELLOW A","3","","","14B-094","","pt_Group","","","","","","","","","","","",""
"24-Jul","2:30 PM","Group","UC IRVINE 2","98","pt_P1(W26)-LA JOLLA UNITED","10","pt_P2(W34)-NEWPORT BEACH BLUE","14","","","14B-098","","pt_Group","","","","","","","","","","","",""
"24-Jul","3:20 PM","Group","UC IRVINE 2","102","pt_U2(W55)-SD SHORES BLACK","11","pt_U3(W57)-SOUTH COAST RED","8","","","14B-102","","pt_Group","","","","","","","","","","","",""
"24-Jul","4:10 PM","Group","UC IRVINE 2","106","pt_T2(W59)-CC UNITED BLACK","13","pt_T3(W53)-SAN CLEMENTE RED","5","","","14B-106","","pt_Group","","","","","","","","","","","",""
"24-Jul","6:40 PM","Play-in","UC IRVINE 2","110","3rd pt_O-LAMORINDA A","9","1st pt_U-DIABLO ALLIANCE A","7","117","138","14B-110","","pt_Play-in","","","","","","","","","","","",""
"24-Jul","7:30 PM","Play-in","UC IRVINE 2","114","3rd pt_P-LA PREMIER BLACK","8","1st pt_T-PALOS VERDES BLACK","6","125","130","14B-114","","pt_Play-in","","","","","","","","","","","",""
"","","","EL MODENA HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","","GMID","","","","","","","","","","","","","",""
"24-Jul","7:00 AM","Group","EL MODENA HS","63","au_S1(L40)-LONGHORN","11","au_S2(L46)-COLORADO","4","","","14B-063","","au_Group","","","","","","","","","","","",""
"24-Jul","7:50 AM","Group","EL MODENA HS","67","au_R1(L48)-CENTRAL COAST","4","au_R2(L38)-HONOLULU A","6","","","14B-067","","au_Group","","","","","","","","","","","",""
"24-Jul","8:40 AM","Group","EL MODENA HS","71","au_M2(L59)-NIPC","10","au_M3(L51)-DEVILS GATE","16","","","14B-071","","au_Group","","","","","","","","","","","",""
"24-Jul","9:30 AM","Group","EL MODENA HS","75","au_N2(L55)-TEXAS THUNDER","2","au_N3(L52)-PEGASUS","16","","","14B-075","","au_Group","","","","","","","","","","","",""
"24-Jul","10:20 AM","Group","EL MODENA HS","79","au_S1(L40)-LONGHORN","9","au_S3(L29)-LOWPO","6","","","14B-079","","au_Group","","","","","","","","","","","",""
"24-Jul","11:10 AM","Group","EL MODENA HS","83","au_R1(L48)-CENTRAL COAST","5","au_R3(L30)-AMERICAN RIVER A","8","","","14B-083","","au_Group","","","","","","","","","","","",""
"24-Jul","12:00 PM","Group","EL MODENA HS","87","au_M1(L53)-CC UNITED BLUE","9","au_M3(L51)-DEVILS GATE","10","","","14B-087","","au_Group","","","","","","","","","","","",""
"24-Jul","12:50 PM","Group","EL MODENA HS","91","au_N1(L57)-NORTH IRVINE BLACK","11","au_N3(L52)-PEGASUS","5","","","14B-091","","au_Group","","","","","","","","","","","",""
"24-Jul","1:40 PM","Group","EL MODENA HS","95","au_S2(L46)-COLORADO","11","au_S3(L29)-LOWPO","3","","","14B-095","","au_Group","","","","","","","","","","","",""
"24-Jul","2:30 PM","Group","EL MODENA HS","99","au_R2(L38)-HONOLULU A","4","au_R3(L30)-AMERICAN RIVER A","10","","","14B-099","","au_Group","","","","","","","","","","","",""
"24-Jul","3:20 PM","Group","EL MODENA HS","103","au_M1(L53)-CC UNITED BLUE","18","au_M2(L59)-NIPC","2","","","14B-103","","au_Group","","","","","","","","","","","",""
"24-Jul","4:10 PM","Group","EL MODENA HS","107","au_N1(L57)-NORTH IRVINE BLACK","16","au_N2(L55)-TEXAS THUNDER","6","","","14B-107","","au_Group","","","","","","","","","","","",""
"24-Jul","6:40 PM","Play-in","EL MODENA HS","111","3rd au_M-NIPC","5","1st au_S-LONGHORN","12","131","136","14B-111","","au_Play-in","","","","","","","","","","","",""
"24-Jul","7:30 PM","Play-in","EL MODENA HS","115","3rd au_N-TEXAS THUNDER","7","1st au_R-AMERICAN RIVER A","9","123","128","14B-115","","au_Play-in","","","","","","","","","","","",""
"","","","GARDEN GROVE HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","","","White","","Dark","","","","GMID","","","","","","","","","","","","","",""
"24-Jul","7:00 AM","Group","GARDEN GROVE HS","64","au_U1(L31)-PRINCETON","8","au_U2(L47)-LYONS AQUATICS","3","","","14B-064","","au_Group","","","","","","","","","","","",""
"24-Jul","7:50 AM","Group","GARDEN GROVE HS","68","au_T1(L32)-KEARNS","14.13","au_T2(L39)-PUNAHOU","14.12","","","14B-068","","au_Group","","","","","","","","","","","",""
"24-Jul","8:40 AM","Group","GARDEN GROVE HS","72","au_O2(L58)-NORTHWEST","17","au_O3(L56)-GREENWICH WHITE","13","","","14B-072","","au_Group","","","","","","","","","","","",""
"24-Jul","9:30 AM","Group","GARDEN GROVE HS","76","au_P2(L54)-PUGET SOUND","8","au_P3(L60)-CLOVIS","15","","","14B-076","","au_Group","","","","","","","","","","","",""
"24-Jul","10:20 AM","Group","GARDEN GROVE HS","80","au_U1(L31)-PRINCETON","8","au_U3(L37)-BARCELONA LIONS","17","","","14B-080","","au_Group","","","","","","","","","","","",""
"24-Jul","11:10 AM","Group","GARDEN GROVE HS","84","au_T1(L32)-KEARNS","10","au_T3(L45)-TOPAZ TSUNAMI","3","","","14B-084","","au_Group","","","","","","","","","","","",""
"24-Jul","12:00 PM","Group","GARDEN GROVE HS","88","au_O1(L49)-SD DONS 13A GOLD","15","au_O3(L56)-GREENWICH WHITE","5","","","14B-088","","au_Group","","","","","","","","","","","",""
"24-Jul","12:50 PM","Group","GARDEN GROVE HS","92","au_P1(L50)-SANTA BARBARA WPC A","11","au_P3(L60)-CLOVIS","9","","","14B-092","","au_Group","","","","","","","","","","","",""
"24-Jul","1:40 PM","Group","GARDEN GROVE HS","96","au_U2(L47)-LYONS AQUATICS","8","au_U3(L37)-BARCELONA LIONS","14","","","14B-096","","au_Group","","","","","","","","","","","",""
"24-Jul","2:30 PM","Group","GARDEN GROVE HS","100","au_T2(L39)-PUNAHOU","11","au_T3(L45)-TOPAZ TSUNAMI","13","","","14B-100","","au_Group","","","","","","","","","","","",""
"24-Jul","3:20 PM","Group","GARDEN GROVE HS","104","au_O1(L49)-SD DONS 13A GOLD","17","au_O2(L58)-NORTHWEST","13","","","14B-104","","au_Group","","","","","","","","","","","",""
"24-Jul","4:10 PM","Group","GARDEN GROVE HS","108","au_P1(L50)-SANTA BARBARA WPC A","18","au_P2(L54)-PUGET SOUND","7","","","14B-108","","au_Group","","","","","","","","","","","",""
"24-Jul","6:40 PM","Play-in","GARDEN GROVE HS","112","3rd au_O-GREENWICH WHITE","17","1st au_U-BARCELONA LIONS","7","119","140","14B-112","","au_Play-in","","","","","","","","","","","",""
"24-Jul","7:30 PM","Play-in","GARDEN GROVE HS","116","3rd au_P-PUGET SOUND","16","1st au_T-KEARNS","15","127","132","14B-116","","au_Play-in","","","","","","","","","","","",""
"Sat, July 25","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","UC IRVINE 1","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","","GMID","","","","","","","","","","","","","",""
"25-Jul","8:00 AM","5-8 v 9-12","UC IRVINE 1","117","2nd pt_P-LA JOLLA UNITED","23","W110-LAMORINDA A","12","141","149","14B-117","","pt_5-8 v 9-12","","","","","","","","","","","",""
"25-Jul","9:00 AM","5-8 v 9-12","UC IRVINE 1","121","2nd pt_M-PATRIOT NAVY","17","W113-GREENWICH BLUE","15","141","149","14B-121","","pt_5-8 v 9-12","","","","","","","","","","","",""
"25-Jul","10:00 AM","5-8 v 9-12","UC IRVINE 1","125","2nd pt_O-908 YELLOW A","11","W114-LA PREMIER BLACK","14","145","153","14B-125","","pt_5-8 v 9-12","","","","","","","","","","","",""
"25-Jul","11:00 AM","5-8 v 9-12","UC IRVINE 1","129","2nd pt_N-COMMERCE","11","W109-NORCAL BLACK","16","145","153","14B-129","","pt_5-8 v 9-12","","","","","","","","","","","",""
"25-Jul","12:00 PM","1-2 v 3-4","UC IRVINE 1","133","1st pt_N-SD DONS RED	","6","1st pt_O-MISSION A","4","174","157","14B-133","","pt_1-2 v 3-4","","","","","","","","","","","",""
"25-Jul","1:00 PM","1-2 v 3-4","UC IRVINE 1","137","1st pt_M-CIU GOLD","11.2","1st pt_P-NEWPORT BEACH BLUE","11.3","173","161","14B-137","","pt_1-2 v 3-4","","","","","","","","","","","",""
"25-Jul","2:00 PM","5-6 v 7-8","UC IRVINE 1","141","W117-LA JOLLA UNITED","15","W121-PATRIOT NAVY","11","157","185","14B-141","","pt_5-6 v 7-8","","","","","","","","","","","",""
"25-Jul","3:00 PM","5-6 v 7-8","UC IRVINE 1","145","W125-LA PREMIER BLACK","8","W129-NORCAL BLACK","13","161","185","14B-145","","pt_5-6 v 7-8","","","","","","","","","","","",""
"25-Jul","4:00 PM","9-12 semi","UC IRVINE 1","149","L121-GREENWICH BLUE","9","L117-LAMORINDA A","15","182","181","14B-149","","pt_9-12 semi","","","","","","","","","","","",""
"25-Jul","5:00 PM","9-12 semi","UC IRVINE 1","153","L129-COMMERCE","10","L125-908 YELLOW A","6","182","181","14B-153","","pt_9-12 semi","","","","","","","","","","","",""
