"Day 1","HOT! RESULTS","SUBMIT SCORES!","Quarter Lengths by Day","BRACKET BREAKER","","","","","","","","","","","","","","","","","","","","",""
"Thu, July 23","","","6-6-6-6","","","","","","","","","","","","","","","","","","","","","",""
"23-Jul","7:50 AM","Group","SAN CLEMENTE HS","6","21-GREENWICH BLUE","20","28-SANTA CRUZ","2","26","30","12B-006","","","","","","","","","","","","","",""
"23-Jul","8:40 AM","Group","SAN CLEMENTE HS","10","5-NORTH IRVINE BLACK","26","44-TOPAZ TSUNAMI","1","34","38","12B-010","","","","","","","","","","","","","",""
"23-Jul","9:30 AM","Group","SAN CLEMENTE HS","14","20-908 YELLOW","14","29-SOUTH COAST","6","34","38","12B-014","","","","","","","","","","","","","",""
"23-Jul","10:20 AM","Group","SAN CLEMENTE HS","18","6-SAN CLEMENTE RED","29","43-KERN PREMIER","0","42","46","12B-018","","","","","","","","","","","","","",""
"23-Jul","11:10 AM","Group","SAN CLEMENTE HS","22","19-SD DONS BLACK","9","30-SMAC BLACK","2","42","46","12B-022","","","","","","","","","","","","","",""
"23-Jul","12:00 PM","Group","SAN CLEMENTE HS","26","W2-SAN JOSE EXPRESS","7","W6-GREENWICH BLUE","16","","49","12B-026","","","","","","","","","","","","","",""
"23-Jul","12:50 PM","Group","SAN CLEMENTE HS","30","L2-ASA","6","L6-SANTA CRUZ","20","50","","12B-030","","","","","","","","","","","","","",""
"23-Jul","1:40 PM","Group","SAN CLEMENTE HS","34","W10-NORTH IRVINE BLACK","14","W14-908 YELLOW","8","","58","12B-034","","","","","","","","","","","","","",""
"23-Jul","2:30 PM","Group","SAN CLEMENTE HS","38","L10-TOPAZ TSUNAMI","4","L14-SOUTH COAST","19","54","","12B-038","","","","","","","","","","","","","",""
"23-Jul","3:20 PM","Group","SAN CLEMENTE HS","42","W18-SAN CLEMENTE RED","8.3","W22-SD DONS BLACK","8.4","","54","12B-042","","","","","","","","","","","","","",""
"23-Jul","4:10 PM","Group","SAN CLEMENTE HS","46","L18-KERN PREMIER","9","L22-SMAC BLACK","11","58","","12B-046","","","","","","","","","","","","","",""
"23-Jul","5:50 PM","2-3 cross","SAN CLEMENTE HS","50","L25-SHAQ BLUE","10","W30-SANTA CRUZ","6","","","12B-050","","","","","","","","","","","","","",""
"23-Jul","6:40 PM","2-3 cross","SAN CLEMENTE HS","54","L42-SAN CLEMENTE RED","18","W38-SOUTH COAST","3","","","12B-054","","","","","","","","","","","","","",""
"23-Jul","7:30 PM","2-3 cross","SAN CLEMENTE HS","58","L34-908 YELLOW","12","W46-SMAC BLACK","1","","","12B-058","","","","","","","","","","","","","",""
"","","","MISSION VIEJO HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","","GMID","","","","","","","","","","","","","",""
"23-Jul","7:00 AM","Group","MISSION VIEJO HS","3","9-TEMPLE CITY","13","40-PRAETORIAN","6","27","31","12B-003","","","","","","","","","","","","","",""
"23-Jul","7:50 AM","Group","MISSION VIEJO HS","7","16-CDM BLUE","16","33-680 BLUE","3","27","31","12B-007","","","","","","","","","","","","","",""
"23-Jul","8:40 AM","Group","MISSION VIEJO HS","11","7-NEWPORT BEACH BLUE","16","42-CAL REPUBLIC BLACK","1","35","39","12B-011","","","","","","","","","","","","","",""
"23-Jul","9:30 AM","Group","MISSION VIEJO HS","15","18-SOCAL","6","31-DAVIS BLUE","4","35","39","12B-015","","","","","","","","","","","","","",""
"23-Jul","10:20 AM","Group","MISSION VIEJO HS","19","8-TSUNAMI","15","41-LYONS AQUATICS","6","43","47","12B-019","","","","","","","","","","","","","",""
"23-Jul","11:10 AM","Group","MISSION VIEJO HS","23","17-LAMORINDA A","23","32-PAC","3","43","47","12B-023","","","","","","","","","","","","","",""
"23-Jul","12:00 PM","Group","MISSION VIEJO HS","27","W3-TEMPLE CITY","5","W7-CDM BLUE","7","","52","12B-027","","","","","","","","","","","","","",""
"23-Jul","12:50 PM","Group","MISSION VIEJO HS","31","L3-PRAETORIAN","9","L7-680 BLUE","10","51","","12B-031","","","","","","","","","","","","","",""
"23-Jul","1:40 PM","Group","MISSION VIEJO HS","35","W11-NEWPORT BEACH BLUE","8","W15-SOCAL","5","","59","12B-035","","","","","","","","","","","","","",""
"23-Jul","2:30 PM","Group","MISSION VIEJO HS","39","L11-CAL REPUBLIC BLACK","3","L15-DAVIS BLUE","17","55","","12B-039","","","","","","","","","","","","","",""
"23-Jul","3:20 PM","Group","MISSION VIEJO HS","43","W19-TSUNAMI","12","W23-LAMORINDA A","8","","55","12B-043","","","","","","","","","","","","","",""
"23-Jul","4:10 PM","Group","MISSION VIEJO HS","47","L19-LYONS AQUATICS","9","L23-PAC","8","59","","12B-047","","","","","","","","","","","","","",""
"23-Jul","5:50 PM","2-3 cross","MISSION VIEJO HS","51","L28-LA JOLLA UNITED","19","W31-680 BLUE","6","","","12B-051","","","","","","","","","","","","","",""
"23-Jul","6:40 PM","2-3 cross","MISSION VIEJO HS","55","L43-LAMORINDA A","12","W39-DAVIS BLUE","10","","","12B-055","","","","","","","","","","","","","",""
"23-Jul","7:30 PM","2-3 cross","MISSION VIEJO HS","59","L35-SOCAL","14","W47-LYONS AQUATICS","5","","","12B-059","","","","","","","","","","","","","",""
"","","","LAGUNA HILLS HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","","GMID","","","","","","","","","","","","","",""
"23-Jul","7:00 AM","Group","LAGUNA HILLS HS","4","10-STANFORD RED","19","39-CT PREMIER","1","28","32","12B-004","","","","","","","","","","","","","",""
"23-Jul","7:50 AM","Group","LAGUNA HILLS HS","8","15-LA JOLLA UNITED","7","34-NSD STARS","6","28","32","12B-008","","","","","","","","","","","","","",""
"23-Jul","8:40 AM","Group","LAGUNA HILLS HS","12","11-SANTA BARBARA WPC A","20","38-GREENWICH WHITE","7","36","40","12B-012","","","","","","","","","","","","","",""
"23-Jul","9:30 AM","Group","LAGUNA HILLS HS","16","14-ROSE BOWL RED","11","35-STANFORD BLACK","3","36","40","12B-016","","","","","","","","","","","","","",""
"23-Jul","10:20 AM","Group","LAGUNA HILLS HS","20","12-CC UNITED BLACK","18","37-CENTRAL COAST","2","44","48","12B-020","","","","","","","","","","","","","",""
"23-Jul","11:10 AM","Group","LAGUNA HILLS HS","24","13-LA PREMIER BLACK","14","36-YPRO","5","44","48","12B-024","","","","","","","","","","","","","",""
"23-Jul","12:00 PM","Group","LAGUNA HILLS HS","28","W4-STANFORD RED","19","W8-LA JOLLA UNITED","3","","51","12B-028","","","","","","","","","","","","","",""
"23-Jul","12:50 PM","Group","LAGUNA HILLS HS","32","L4-CT PREMIER","6","L8-NSD STARS","19","52","","12B-032","","","","","","","","","","","","","",""
"23-Jul","1:40 PM","Group","LAGUNA HILLS HS","36","W12-SANTA BARBARA WPC A","7","W16-ROSE BOWL RED","11","","60","12B-036","","","","","","","","","","","","","",""
"23-Jul","2:30 PM","Group","LAGUNA HILLS HS","40","L12-GREENWICH WHITE","12","L16-STANFORD BLACK","8","56","","12B-040","","","","","","","","","","","","","",""
"23-Jul","3:20 PM","Group","LAGUNA HILLS HS","44","W20-CC UNITED BLACK","18","W24-LA PREMIER BLACK","9","","56","12B-044","","","","","","","","","","","","","",""
"23-Jul","4:10 PM","Group","LAGUNA HILLS HS","48","L20-CENTRAL COAST","8","L24-YPRO","9","60","","12B-048","","","","","","","","","","","","","",""
"23-Jul","5:50 PM","2-3 cross","LAGUNA HILLS HS","52","L27-TEMPLE CITY","10","W32-NSD STARS","11","","","12B-052","","","","","","","","","","","","","",""
"23-Jul","6:40 PM","2-3 cross","LAGUNA HILLS HS","56","L44-LA PREMIER BLACK","14","W40-GREENWICH WHITE","6","","","12B-056","","","","","","","","","","","","","",""
"23-Jul","7:30 PM","2-3 cross","LAGUNA HILLS HS","60","L36-SANTA BARBARA WPC A","18","W48-YPRO","13","","","12B-060","","","","","","","","","","","","","",""
"Fri, July 24","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_N","pt_O","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_N1(W41)-MISSION A","pt_O1(W25)-VANGUARD","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_N2(W35)-NEWPORT BEACH BLUE","pt_O2(W42)-SD DONS BLACK","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_N3(W28)-STANFORD RED","pt_O3(W36)-ROSE BOWL RED","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_S","pt_T","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_S1(W60)-SANTA BARBARA WPC A","pt_T1(W51)-LA JOLLA UNITED","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_S2(W54)-SAN CLEMENTE RED","pt_T2(W59)-SOCAL","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_S3(W50)-SHAQ BLUE","pt_T3(W53)-ORWP BLACK","","","","","","","","","","","","","","","","","","","","","",""
"","","au_N","au_O","","","","","","","","","","","","","","","","","","","","","",""
"","","au_N1(L57)-PEGASUS BLUE","au_O1(L49)-SD SHORES","","","","","","","","","","","","","","","","","","","","","",""
"","","au_N2(L55)-DAVIS BLUE","au_O2(L58)-SMAC BLACK","","","","","","","","","","","","","","","","","","","","","",""
"","","au_N3(L52)-TEMPLE CITY","au_O3(L56)-GREENWICH WHITE","","","","","","","","","","","","","","","","","","","","","",""
"","","au_S","au_T","","","","","","","","","","","","","","","","","","","","","",""
"","","au_S1(L40)-STANFORD BLACK","au_T1(L32)-CT PREMIER","","","","","","","","","","","","","","","","","","","","","",""
"","","au_S2(L46)-KERN PREMIER","au_T2(L39)-CAL REPUBLIC BLACK","","","","","","","","","","","","","","","","","","","","","",""
"","","au_S3(L29)-CAPITAL","au_T3(L45)-CHICAGO PARK","","","","","","","","","","","","","","","","","","","","","",""
"","","","ALISO NIGUEL HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","","GMID","","","","","","","","","","","","","",""
"24-Jul","7:00 AM","Group","ALISO NIGUEL HS","61","pt_M2(W43)-TSUNAMI","11","pt_M3(W27)-CDM BLUE","7","","","12B-061","","pt_Group","","","","","","","","","","","",""
"24-Jul","7:50 AM","Group","ALISO NIGUEL HS","65","pt_N2(W35)-NEWPORT BEACH BLUE","11.4","pt_N3(W28)-STANFORD RED","11.5","","","12B-065","","pt_Group","","","","","","","","","","","",""
"24-Jul","8:40 AM","Group","ALISO NIGUEL HS","69","pt_S1(W60)-SANTA BARBARA WPC A","8","pt_S2(W54)-SAN CLEMENTE RED","10","","","12B-069","","pt_Group","","","","","","","","","","","",""
"24-Jul","9:30 AM","Group","ALISO NIGUEL HS","73","pt_R1(W56)-LA PREMIER BLACK","10","pt_R2(W58)-908 YELLOW","9","","","12B-073","","pt_Group","","","","","","","","","","","",""
"24-Jul","10:20 AM","Group","ALISO NIGUEL HS","77","pt_M1(W33)-SD DONS RED","12","pt_M3(W27)-CDM BLUE","6","","","12B-077","","pt_Group","","","","","","","","","","","",""
"24-Jul","11:10 AM","Group","ALISO NIGUEL HS","81","pt_N1(W41)-MISSION A","9","pt_N3(W28)-STANFORD RED","10","","","12B-081","","pt_Group","","","","","","","","","","","",""
"24-Jul","12:00 PM","Group","ALISO NIGUEL HS","85","pt_S1(W60)-SANTA BARBARA WPC A","7.4","pt_S3(W50)-SHAQ BLUE","7.3","","","12B-085","","pt_Group","","","","","","","","","","","",""
"24-Jul","12:50 PM","Group","ALISO NIGUEL HS","89","pt_R1(W56)-LA PREMIER BLACK","7","pt_R3(W49)-SAN JOSE EXPRESS","11","","","12B-089","","pt_Group","","","","","","","","","","","",""
"24-Jul","1:40 PM","Group","ALISO NIGUEL HS","93","pt_M1(W33)-SD DONS RED","11","pt_M2(W43)-TSUNAMI","7","","","12B-093","","pt_Group","","","","","","","","","","","",""
"24-Jul","2:30 PM","Group","ALISO NIGUEL HS","97","pt_N1(W41)-MISSION A","13","pt_N2(W35)-NEWPORT BEACH BLUE","5","","","12B-097","","pt_Group","","","","","","","","","","","",""
"24-Jul","3:20 PM","Group","ALISO NIGUEL HS","101","pt_S2(W54)-SAN CLEMENTE RED","10","pt_S3(W50)-SHAQ BLUE","6","","","12B-101","","pt_Group","","","","","","","","","","","",""
"24-Jul","4:10 PM","Group","ALISO NIGUEL HS","105","pt_R2(W58)-908 YELLOW","8","pt_R3(W49)-SAN JOSE EXPRESS","11","","","12B-105","","pt_Group","","","","","","","","","","","",""
"24-Jul","6:40 PM","Play-in","ALISO NIGUEL HS","109","3rd pt_M-CDM BLUE","6","1st pt_S-SAN CLEMENTE RED	","11","129","134","12B-109","","pt_Play-in","","","","","","","","","","","",""
"24-Jul","7:30 PM","Play-in","ALISO NIGUEL HS","113","3rd pt_N-NEWPORT BEACH BLUE","9","1st pt_R-SAN JOSE EXPRESS","7","121","126","12B-113","","pt_Play-in","","","","","","","","","","","",""
"","","","PORTOLA HS 2","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","","GMID","","","","","","","","","","","","","",""
"24-Jul","7:00 AM","Group","PORTOLA HS 2","62","pt_O2(W42)-SD DONS BLACK","6","pt_O3(W36)-ROSE BOWL RED","5","","","12B-062","","pt_Group","","","","","","","","","","","",""
"24-Jul","7:50 AM","Group","PORTOLA HS 2","66","pt_P2(W34)-NORTH IRVINE BLACK","16","pt_P3(W44)-CC UNITED BLACK","15","","","12B-066","","pt_Group","","","","","","","","","","","",""
"24-Jul","8:40 AM","Group","PORTOLA HS 2","70","pt_U1(W52)-NSD STARS","18","pt_U2(W55)-LAMORINDA A","10","","","12B-070","","pt_Group","","","","","","","","","","","",""
"24-Jul","9:30 AM","Group","PORTOLA HS 2","74","pt_T1(W51)-LA JOLLA UNITED","11","pt_T2(W59)-SOCAL","5","","","12B-074","","pt_Group","","","","","","","","","","","",""
"24-Jul","10:20 AM","Group","PORTOLA HS 2","78","pt_O1(W25)-VANGUARD","16","pt_O3(W36)-ROSE BOWL RED","5","","","12B-078","","pt_Group","","","","","","","","","","","",""
"24-Jul","11:10 AM","Group","PORTOLA HS 2","82","pt_P1(W26)-GREENWICH BLUE","13","pt_P3(W44)-CC UNITED BLACK","8","","","12B-082","","pt_Group","","","","","","","","","","","",""
"24-Jul","12:00 PM","Group","PORTOLA HS 2","86","pt_U1(W52)-NSD STARS","2","pt_U3(W57)-680 RED","14","","","12B-086","","pt_Group","","","","","","","","","","","",""
"24-Jul","12:50 PM","Group","PORTOLA HS 2","90","pt_T1(W51)-LA JOLLA UNITED","8","pt_T3(W53)-ORWP BLACK","9","","","12B-090","","pt_Group","","","","","","","","","","","",""
"24-Jul","1:40 PM","Group","PORTOLA HS 2","94","pt_O1(W25)-VANGUARD","10","pt_O2(W42)-SD DONS BLACK","4","","","12B-094","","pt_Group","","","","","","","","","","","",""
"24-Jul","2:30 PM","Group","PORTOLA HS 2","98","pt_P1(W26)-GREENWICH BLUE","12","pt_P2(W34)-NORTH IRVINE BLACK","5","","","12B-098","","pt_Group","","","","","","","","","","","",""
"24-Jul","3:20 PM","Group","PORTOLA HS 2","102","pt_U2(W55)-LAMORINDA A","9","pt_U3(W57)-680 RED","11","","","12B-102","","pt_Group","","","","","","","","","","","",""
"24-Jul","4:10 PM","Group","PORTOLA HS 2","106","pt_T2(W59)-SOCAL","10","pt_T3(W53)-ORWP BLACK","13","","","12B-106","","pt_Group","","","","","","","","","","","",""
"24-Jul","6:40 PM","Play-in","PORTOLA HS 2","110","3rd pt_O-ROSE BOWL RED","4","1st pt_U-680 RED","6","117","138","12B-110","","pt_Play-in","","","","","","","","","","","",""
"24-Jul","7:30 PM","Play-in","PORTOLA HS 2","114","3rd pt_P-CC UNITED BLACK","16","1st pt_T-ORWP BLACK","8","125","130","12B-114","","pt_Play-in","","","","","","","","","","","",""
"","","","MISSION VIEJO HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","","GMID","","","","","","","","","","","","","",""
"24-Jul","7:00 AM","Group","MISSION VIEJO HS","63","au_S1(L40)-STANFORD BLACK","8","au_S2(L46)-KERN PREMIER","5","","","12B-063","","au_Group","","","","","","","","","","","",""
"24-Jul","7:50 AM","Group","MISSION VIEJO HS","67","au_R1(L48)-CENTRAL COAST","15","au_R2(L38)-TOPAZ TSUNAMI","3","","","12B-067","","au_Group","","","","","","","","","","","",""
"24-Jul","8:40 AM","Group","MISSION VIEJO HS","71","au_M2(L59)-LYONS AQUATICS","7","au_M3(L51)-680 BLUE","8","","","12B-071","","au_Group","","","","","","","","","","","",""
"24-Jul","9:30 AM","Group","MISSION VIEJO HS","75","au_N2(L55)-DAVIS BLUE","7.5","au_N3(L52)-TEMPLE CITY","7.4","","","12B-075","","au_Group","","","","","","","","","","","",""
"24-Jul","10:20 AM","Group","MISSION VIEJO HS","79","au_S1(L40)-STANFORD BLACK","23","au_S3(L29)-CAPITAL","3","","","12B-079","","au_Group","","","","","","","","","","","",""
"24-Jul","11:10 AM","Group","MISSION VIEJO HS","83","au_R1(L48)-CENTRAL COAST","18","au_R3(L30)-ASA","1","","","12B-083","","au_Group","","","","","","","","","","","",""
"24-Jul","12:00 PM","Group","MISSION VIEJO HS","87","au_M1(L53)-COMMERCE","3","au_M3(L51)-680 BLUE","2","","","12B-087","","au_Group","","","","","","","","","","","",""
"24-Jul","12:50 PM","Group","MISSION VIEJO HS","91","au_N1(L57)-PEGASUS BLUE","6","au_N3(L52)-TEMPLE CITY","7","","","12B-091","","au_Group","","","","","","","","","","","",""
"24-Jul","1:40 PM","Group","MISSION VIEJO HS","95","au_S2(L46)-KERN PREMIER","19","au_S3(L29)-CAPITAL","12","","","12B-095","","au_Group","","","","","","","","","","","",""
"24-Jul","2:30 PM","Group","MISSION VIEJO HS","99","au_R2(L38)-TOPAZ TSUNAMI","14","au_R3(L30)-ASA","7","","","12B-099","","au_Group","","","","","","","","","","","",""
"24-Jul","3:20 PM","Group","MISSION VIEJO HS","103","au_M1(L53)-COMMERCE","8","au_M2(L59)-LYONS AQUATICS","6","","","12B-103","","au_Group","","","","","","","","","","","",""
"24-Jul","4:10 PM","Group","MISSION VIEJO HS","107","au_N1(L57)-PEGASUS BLUE","8","au_N2(L55)-DAVIS BLUE","5","","","12B-107","","au_Group","","","","","","","","","","","",""
"24-Jul","6:40 PM","Play-in","MISSION VIEJO HS","111","3rd au_M-LYONS AQUATICS","6","1st au_S-STANFORD BLACK","14","131","136","12B-111","","au_Play-in","","","","","","","","","","","",""
"24-Jul","7:30 PM","Play-in","MISSION VIEJO HS","115","3rd au_N-DAVIS BLUE","12","1st au_R-CENTRAL COAST","3","123","128","12B-115","","au_Play-in","","","","","","","","","","","",""
"","","","LAGUNA HILLS HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","","GMID","","","","","","","","","","","","","",""
"24-Jul","7:00 AM","Group","LAGUNA HILLS HS","64","au_U1(L31)-PRAETORIAN","8","au_U2(L47)-PAC","14","","","12B-064","","au_Group","","","","","","","","","","","",""
"24-Jul","7:50 AM","Group","LAGUNA HILLS HS","68","au_T1(L32)-CT PREMIER","6","au_T2(L39)-CAL REPUBLIC BLACK","9","","","12B-068","","au_Group","","","","","","","","","","","",""
"24-Jul","8:40 AM","Group","LAGUNA HILLS HS","72","au_O2(L58)-SMAC BLACK","12","au_O3(L56)-GREENWICH WHITE","10","","","12B-072","","au_Group","","","","","","","","","","","",""
"24-Jul","9:30 AM","Group","LAGUNA HILLS HS","76","au_P2(L54)-SOUTH COAST","8","au_P3(L60)-YPRO","12","","","12B-076","","au_Group","","","","","","","","","","","",""
"24-Jul","10:20 AM","Group","LAGUNA HILLS HS","80","au_U1(L31)-PRAETORIAN","9","au_U3(L37)-BARCELONA LIONS","10","","","12B-080","","au_Group","","","","","","","","","","","",""
"24-Jul","11:10 AM","Group","LAGUNA HILLS HS","84","au_T1(L32)-CT PREMIER","8","au_T3(L45)-CHICAGO PARK","20","","","12B-084","","au_Group","","","","","","","","","","","",""
"24-Jul","12:00 PM","Group","LAGUNA HILLS HS","88","au_O1(L49)-SD SHORES","17","au_O3(L56)-GREENWICH WHITE","11","","","12B-088","","au_Group","","","","","","","","","","","",""
"24-Jul","12:50 PM","Group","LAGUNA HILLS HS","92","au_P1(L50)-SANTA CRUZ","11","au_P3(L60)-YPRO","10","","","12B-092","","au_Group","","","","","","","","","","","",""
"24-Jul","1:40 PM","Group","LAGUNA HILLS HS","96","au_U2(L47)-PAC","20","au_U3(L37)-BARCELONA LIONS","6","","","12B-096","","au_Group","","","","","","","","","","","",""
"24-Jul","2:30 PM","Group","LAGUNA HILLS HS","100","au_T2(L39)-CAL REPUBLIC BLACK","5","au_T3(L45)-CHICAGO PARK","13","","","12B-100","","au_Group","","","","","","","","","","","",""
"24-Jul","3:20 PM","Group","LAGUNA HILLS HS","104","au_O1(L49)-SD SHORES","14","au_O2(L58)-SMAC BLACK","3","","","12B-104","","au_Group","","","","","","","","","","","",""
"24-Jul","4:10 PM","Group","LAGUNA HILLS HS","108","au_P1(L50)-SANTA CRUZ","15","au_P2(L54)-SOUTH COAST","4","","","12B-108","","au_Group","","","","","","","","","","","",""
"24-Jul","6:40 PM","Play-in","LAGUNA HILLS HS","112","3rd au_O-GREENWICH WHITE","6","1st au_U-PAC","14","119","140","12B-112","","au_Play-in","","","","","","","","","","","",""
"24-Jul","7:30 PM","Play-in","LAGUNA HILLS HS","116","3rd au_P-SOUTH COAST","10.2","1st au_T-CHICAGO PARK","10.4","127","132","12B-116","","au_Play-in","","","","","","","","","","","",""
"Sat, July 25","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","ALISO NIGUEL HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","","GMID","","","","","","","","","","","","","",""
"25-Jul","8:00 AM","5-8 v 9-12","ALISO NIGUEL HS","117","2nd pt_P-NORTH IRVINE BLACK	","14","W110-680 RED","9","141","149","12B-117","","pt_5-8 v 9-12","","","","","","","","","","","",""
"25-Jul","8:50 AM","5-8 v 9-12","ALISO NIGUEL HS","121","2nd pt_M-TSUNAMI","9","W113-NEWPORT BEACH BLUE","8","141","149","12B-121","","pt_5-8 v 9-12","","","","","","","","","","","",""
"25-Jul","9:40 AM","5-8 v 9-12","ALISO NIGUEL HS","125","2nd pt_O-SD DONS BLACK","7.7","W114-CC UNITED BLACK","7.6","145","153","12B-125","","pt_5-8 v 9-12","","","","","","","","","","","",""
"25-Jul","10:30 AM","5-8 v 9-12","ALISO NIGUEL HS","129","2nd pt_N-MISSION A","10","W109-SAN CLEMENTE RED	","2","145","153","12B-129","","pt_5-8 v 9-12","","","","","","","","","","","",""
"25-Jul","11:20 AM","1-2 v 3-4","ALISO NIGUEL HS","133","1st pt_N-STANFORD RED","8","1st pt_O-VANGUARD","13","174","157","12B-133","","pt_1-2 v 3-4","","","","","","","","","","","",""
"25-Jul","12:10 PM","1-2 v 3-4","ALISO NIGUEL HS","137","1st pt_M-SD DONS RED","9","1st pt_P-GREENWICH BLUE","7","173","161","12B-137","","pt_1-2 v 3-4","","","","","","","","","","","",""
"25-Jul","1:00 PM","5-6 v 7-8","ALISO NIGUEL HS","141","W117-NORTH IRVINE BLACK	","9.3","W121-TSUNAMI","9.0","157","185","12B-141","","pt_5-6 v 7-8","","","","","","","","","","","",""
