source_page,element,label,href_or_action,status,target,issue_type
club/temple-city.html,a,Rankings,../rankings.html,OK,club/../rankings.html,
club/temple-city.html,a,Clubs,../clubs.html,OK,club/../clubs.html,
club/temple-city.html,a,Tournaments,../tournaments.html,OK,club/../tournaments.html,
club/temple-city.html,a,Methodology,../methodology.html,OK,club/../methodology.html,
club/temple-city.html,a,Legacy Club View,../club.html?club=temple-city,OK,club/../club.html,
club/temple-city.html,a,Temple City A,../team.html?team=temple-city-a,OK,club/../team.html,
club/titans.html,a,CPI,../index.html,OK,club/../index.html,
club/titans.html,a,Home,../index.html,OK,club/../index.html,
club/titans.html,a,Rankings,../rankings.html,OK,club/../rankings.html,
club/titans.html,a,Clubs,../clubs.html,OK,club/../clubs.html,
club/titans.html,a,Tournaments,../tournaments.html,OK,club/../tournaments.html,
club/titans.html,a,Methodology,../methodology.html,OK,club/../methodology.html,
club/titans.html,a,Legacy Club View,../club.html?club=titans,OK,club/../club.html,
club/titans.html,a,Titans A,../team.html?team=titans-a,OK,club/../team.html,
club/tri-valley-tritons.html,a,CPI,../index.html,OK,club/../index.html,
club/tri-valley-tritons.html,a,Home,../index.html,OK,club/../index.html,
club/tri-valley-tritons.html,a,Rankings,../rankings.html,OK,club/../rankings.html,
club/tri-valley-tritons.html,a,Clubs,../clubs.html,OK,club/../clubs.html,
club/tri-valley-tritons.html,a,Tournaments,../tournaments.html,OK,club/../tournaments.html,
club/tri-valley-tritons.html,a,Methodology,../methodology.html,OK,club/../methodology.html,
club/tri-valley-tritons.html,a,Legacy Club View,../club.html?club=tri-valley-tritons,OK,club/../club.html,
club/tri-valley-tritons.html,a,Tri-Valley Tritons A,../team.html?team=tri-valley-tritons-a,OK,club/../team.html,
club/trilogy.html,a,CPI,../index.html,OK,club/../index.html,
club/trilogy.html,a,Home,../index.html,OK,club/../index.html,
club/trilogy.html,a,Rankings,../rankings.html,OK,club/../rankings.html,
club/trilogy.html,a,Clubs,../clubs.html,OK,club/../clubs.html,
club/trilogy.html,a,Tournaments,../tournaments.html,OK,club/../tournaments.html,
club/trilogy.html,a,Methodology,../methodology.html,OK,club/../methodology.html,
club/trilogy.html,a,Legacy Club View,../club.html?club=trilogy,OK,club/../club.html,
club/trilogy.html,a,Trilogy A,../team.html?team=trilogy-a,OK,club/../team.html,
club/triton-gold.html,a,CPI,../index.html,OK,club/../index.html,
club/triton-gold.html,a,Home,../index.html,OK,club/../index.html,
club/triton-gold.html,a,Rankings,../rankings.html,OK,club/../rankings.html,
club/triton-gold.html,a,Clubs,../clubs.html,OK,club/../clubs.html,
club/triton-gold.html,a,Tournaments,../tournaments.html,OK,club/../tournaments.html,
club/triton-gold.html,a,Methodology,../methodology.html,OK,club/../methodology.html,
club/triton-gold.html,a,Legacy Club View,../club.html?club=triton-gold,OK,club/../club.html,
club/triton-gold.html,a,Triton Gold,../team.html?team=triton-gold,OK,club/../team.html,
club/trojan.html,a,CPI,../index.html,OK,club/../index.html,
club/trojan.html,a,Home,../index.html,OK,club/../index.html,
club/trojan.html,a,Rankings,../rankings.html,OK,club/../rankings.html,
club/trojan.html,a,Clubs,../clubs.html,OK,club/../clubs.html,
club/trojan.html,a,Tournaments,../tournaments.html,OK,club/../tournaments.html,
club/trojan.html,a,Methodology,../methodology.html,OK,club/../methodology.html,
club/trojan.html,a,Legacy Club View,../club.html?club=trojan,OK,club/../club.html,
club/trojan.html,a,Trojan A,../team.html?team=trojan-a,OK,club/../team.html,
club/vanguard.html,a,CPI,../index.html,OK,club/../index.html,
club/vanguard.html,a,Home,../index.html,OK,club/../index.html,
club/vanguard.html,a,Rankings,../rankings.html,OK,club/../rankings.html,
club/vanguard.html,a,Clubs,../clubs.html,OK,club/../clubs.html,
club/vanguard.html,a,Tournaments,../tournaments.html,OK,club/../tournaments.html,
club/vanguard.html,a,Methodology,../methodology.html,OK,club/../methodology.html,
club/vanguard.html,a,Legacy Club View,../club.html?club=vanguard,OK,club/../club.html,
club/vanguard.html,a,Club Website,https://vanguardaquatics.com/,OK,external,
club/vanguard.html,a,Vanguard A,../team.html?team=vanguard-a,OK,club/../team.html,
club/vanguard.html,a,Vanguard B,../team.html?team=vanguard-b,OK,club/../team.html,
club/vanguard.html,a,Vanguard C,../team.html?team=vanguard-c,OK,club/../team.html,
club/vegas-renegades.html,a,CPI,../index.html,OK,club/../index.html,
club/vegas-renegades.html,a,Home,../index.html,OK,club/../index.html,
club/vegas-renegades.html,a,Rankings,../rankings.html,OK,club/../rankings.html,
club/vegas-renegades.html,a,Clubs,../clubs.html,OK,club/../clubs.html,
club/vegas-renegades.html,a,Tournaments,../tournaments.html,OK,club/../tournaments.html,
club/vegas-renegades.html,a,Methodology,../methodology.html,OK,club/../methodology.html,
club/vegas-renegades.html,a,Legacy Club View,../club.html?club=vegas-renegades,OK,club/../club.html,
club/vegas-renegades.html,a,Vegas Renegades A,../team.html?team=vegas-renegades-a,OK,club/../team.html,
club.html,a,CPI California Polo Index Ranked. Respected. Earned.,index.html,OK,index.html,
club.html,a,Home,index.html,OK,index.html,
club.html,a,Rankings,rankings.html,OK,rankings.html,
club.html,a,Clubs,clubs.html,OK,clubs.html,
club.html,a,Tournaments,tournaments.html,OK,tournaments.html,
club.html,a,Stories,stories.html,OK,stories.html,
club.html,a,Methodology,methodology.html,OK,methodology.html,
club.html,a,CPI California Polo Index Ranked. Respected. Earned.,index.html,OK,index.html,
club.html,a,Rankings,rankings.html,OK,rankings.html,
club.html,a,Clubs,clubs.html,OK,clubs.html,
club.html,a,Tournaments,tournaments.html,OK,tournaments.html,
club.html,a,Methodology,methodology.html,OK,methodology.html,
club.html,a,12U Boys,12u-boys.html,OK,12u-boys.html,
club.html,a,12U Girls,12u-girls.html,OK,12u-girls.html,
club.html,a,14U Boys,14u-boys.html,OK,14u-boys.html,
club.html,a,14U Girls,14u-girls.html,OK,14u-girls.html,
club.html,a,16U Boys,16u-boys.html,OK,16u-boys.html,
club.html,a,16U Girls,16u-girls.html,OK,16u-girls.html,
club.html,a,18U Boys,18u-boys.html,OK,18u-boys.html,
club.html,a,18U Girls,18u-girls.html,OK,18u-girls.html,
club.html,a,Learn More →,methodology.html,OK,methodology.html,
club.html,button,Search CPI,command palette trigger,OK,js control,
clubs.html,a,CPI California Polo Index Ranked. Respected. Earned.,index.html,OK,index.html,
clubs.html,a,Home,index.html,OK,index.html,
clubs.html,a,Rankings,rankings.html,OK,rankings.html,
clubs.html,a,Clubs,clubs.html,OK,clubs.html,
clubs.html,a,Tournaments,tournaments.html,OK,tournaments.html,
clubs.html,a,Stories,stories.html,OK,stories.html,
clubs.html,a,Methodology,methodology.html,OK,methodology.html,
clubs.html,a,Explore clubs,#club-directory,OK,anchor,
clubs.html,a,View rankings,rankings.html,OK,rankings.html,
clubs.html,a,CPI California Polo Index Ranked. Respected. Earned.,index.html,OK,index.html,
clubs.html,a,Rankings,rankings.html,OK,rankings.html,
clubs.html,a,Clubs,clubs.html,OK,clubs.html,
clubs.html,a,Tournaments,tournaments.html,OK,tournaments.html,
clubs.html,a,Methodology,methodology.html,OK,methodology.html,
clubs.html,a,12U Boys,12u-boys.html,OK,12u-boys.html,
clubs.html,a,12U Girls,12u-girls.html,OK,12u-girls.html,
clubs.html,a,14U Boys,14u-boys.html,OK,14u-boys.html,
clubs.html,a,14U Girls,14u-girls.html,OK,14u-girls.html,
clubs.html,a,16U Boys,16u-boys.html,OK,16u-boys.html,
clubs.html,a,16U Girls,16u-girls.html,OK,16u-girls.html,
clubs.html,a,18U Boys,18u-boys.html,OK,18u-boys.html,
clubs.html,a,18U Girls,18u-girls.html,OK,18u-girls.html,
clubs.html,a,Learn More →,methodology.html,OK,methodology.html,
clubs.html,button,Search CPI,command palette trigger,OK,js control,
index.html,a,CPI California Polo Index Ranked. Respected. Earned.,index.html,OK,index.html,
index.html,a,Home,index.html,OK,index.html,
index.html,a,Rankings,rankings.html,OK,rankings.html,
index.html,a,Clubs,clubs.html,OK,clubs.html,
index.html,a,Tournaments,tournaments.html,OK,tournaments.html,
index.html,a,Stories,stories.html,OK,stories.html,
index.html,a,Methodology,methodology.html,OK,methodology.html,
index.html,a,View Rankings →,rankings.html,OK,rankings.html,
index.html,a,How CPI Works,methodology.html,OK,methodology.html,
index.html,a,Explore Clubs →,clubs.html,OK,clubs.html,
index.html,a,View 14U Girls,rankings.html?group=14u-girls,OK,rankings.html,
index.html,a,Read Methodology →,methodology.html,OK,methodology.html,
index.html,a,Tournament Coverage,tournaments.html,OK,tournaments.html,
index.html,a,All Stories →,stories.html,OK,stories.html,
index.html,a,"Tournament Notes Quiksilver Cup adds fresh evidence before JO. New results are now captured across 12U Boys, 14U Boys/Gi",stories/quicksilver-cup-2026.html,OK,stories/quicksilver-cup-2026.html,
index.html,a,"Ranking Review Alias cleanup comes before rank movement. Quiksilver names such as LB Viking, SD Shores, CIU, and La Joll",stories/quiksilver-alias-review.html,OK,stories/quiksilver-alias-review.html,
index.html,a,Tournament Coverage Quiksilver is now part of the CPI event layer. The tournament is listed as an intake event while ran,tournaments.html,OK,tournaments.html,
index.html,a,Choose →,rankings.html?group=12u-boys,OK,rankings.html,
index.html,a,12U 12U Boys Pre-JO live,rankings.html?group=12u-boys,OK,rankings.html,
index.html,a,12U 12U Girls Pre-JO live,rankings.html?group=12u-girls,OK,rankings.html,
index.html,a,14U 14U Boys Pre-JO live,rankings.html?group=14u-boys,OK,rankings.html,
index.html,a,14U 14U Girls Pre-JO live,rankings.html?group=14u-girls,OK,rankings.html,
index.html,a,16U 16U Boys Pre-JO live,rankings.html?group=16u-boys,OK,rankings.html,
index.html,a,16U 16U Girls Pre-JO live,rankings.html?group=16u-girls,OK,rankings.html,
index.html,a,18U 18U Boys Pre-JO live,rankings.html?group=18u-boys,OK,rankings.html,
index.html,a,18U 18U Girls Pre-JO live,rankings.html?group=18u-girls,OK,rankings.html,
index.html,a,Open Rankings,rankings.html?group=12u-boys,OK,rankings.html,
index.html,a,View All →,rankings.html,OK,rankings.html,
index.html,a,▲ 17 Skip A 14U Boys,rankings.html?group=14u-boys,OK,rankings.html,
index.html,a,▲ 11 Rancho Tsunami A 16U Boys,rankings.html?group=16u-boys,OK,rankings.html,
index.html,a,▲ 10 Devils Gate A 14U Girls,rankings.html?group=14u-girls,OK,rankings.html,
index.html,a,▲ 8 Vanguard A 12U Boys,rankings.html?group=12u-boys,OK,rankings.html,
index.html,a,▲ 7 South Coast A 16U Girls,rankings.html?group=16u-girls,OK,rankings.html,
index.html,a,Open Ranking Groups,rankings.html?group=12u-boys,OK,rankings.html,
index.html,a,View All →,clubs.html,OK,clubs.html,
index.html,a,🔥 Skip ▲ 17,club.html?club=skip,OK,club.html,
index.html,a,🔥 Rancho Tsunami ▲ 11,club.html?club=rancho-tsunami,OK,club.html,
index.html,a,🔥 Devils Gate ▲ 10,club.html?club=devils-gate,OK,club.html,
index.html,a,🔥 NorCal Aquatics ▲ 10,club.html?club=norcal,OK,club.html,
index.html,a,🔥 Vegas Renegades ▲ 9,club.html?club=vegas-renegades,OK,club.html,
index.html,a,Explore Clubs,clubs.html,OK,clubs.html,
index.html,a,Details →,methodology.html,OK,methodology.html,
index.html,a,How CPI Works,methodology.html,OK,methodology.html,
index.html,a,CPI California Polo Index Ranked. Respected. Earned.,index.html,OK,index.html,
index.html,a,Rankings,rankings.html,OK,rankings.html,
index.html,a,Clubs,clubs.html,OK,clubs.html,
index.html,a,Tournaments,tournaments.html,OK,tournaments.html,
index.html,a,Stories,stories.html,OK,stories.html,
index.html,a,Methodology,methodology.html,OK,methodology.html,
index.html,a,Subscribe,subscribe.html,OK,subscribe.html,
index.html,a,12U Boys,12u-boys.html,OK,12u-boys.html,
index.html,a,12U Girls,12u-girls.html,OK,12u-girls.html,
index.html,a,14U Boys,14u-boys.html,OK,14u-boys.html,
index.html,a,14U Girls,14u-girls.html,OK,14u-girls.html,
index.html,a,16U Boys,16u-boys.html,OK,16u-boys.html,
index.html,a,16U Girls,16u-girls.html,OK,16u-girls.html,
index.html,a,18U Boys,18u-boys.html,OK,18u-boys.html,
index.html,a,18U Girls,18u-girls.html,OK,18u-girls.html,
index.html,a,Learn More →,methodology.html,OK,methodology.html,
index.html,form,form,rankings.html,OK,rankings.html,
index.html,form,form,subscribe.html,OK,subscribe.html,
index.html,button,Search CPI,command palette trigger,OK,js control,
index.html,button,‹,homepage carousel control,OK,js control,
index.html,button,›,homepage carousel control,OK,js control,
index.html,button,,homepage carousel control,OK,js control,
index.html,button,,homepage carousel control,OK,js control,
index.html,button,,homepage carousel control,OK,js control,
index.html,button,View Rankings,submit button,OK,js control,
index.html,button,Subscribe,submit button,OK,js control,
launch-checklist.html,a,CPI California Polo Index Launch Checklist,index.html,OK,index.html,
methodology.html,a,CPI California Polo Index Ranked. Respected. Earned.,index.html,OK,index.html,
methodology.html,a,Home,index.html,OK,index.html,
methodology.html,a,Rankings,rankings.html,OK,rankings.html,
methodology.html,a,Clubs,clubs.html,OK,clubs.html,
methodology.html,a,Tournaments,tournaments.html,OK,tournaments.html,
methodology.html,a,Methodology,methodology.html,OK,methodology.html,
methodology.html,a,View rankings,rankings.html,OK,rankings.html,
methodology.html,a,Tournament model,tournaments.html,OK,tournaments.html,
methodology.html,a,CPI California Polo Index Ranked. Respected. Earned.,index.html,OK,index.html,
methodology.html,a,Rankings,rankings.html,OK,rankings.html,
methodology.html,a,Clubs,clubs.html,OK,clubs.html,
methodology.html,a,Tournaments,tournaments.html,OK,tournaments.html,
methodology.html,a,Methodology,methodology.html,OK,methodology.html,
methodology.html,a,12U Boys,12u-boys.html,OK,12u-boys.html,
methodology.html,a,12U Girls,12u-girls.html,OK,12u-girls.html,
methodology.html,a,14U Boys,14u-boys.html,OK,14u-boys.html,
methodology.html,a,14U Girls,14u-girls.html,OK,14u-girls.html,
methodology.html,a,16U Boys,16u-boys.html,OK,16u-boys.html,
methodology.html,a,16U Girls,16u-girls.html,OK,16u-girls.html,
methodology.html,a,18U Boys,18u-boys.html,OK,18u-boys.html,
methodology.html,a,18U Girls,18u-girls.html,OK,18u-girls.html,
methodology.html,a,Learn More →,methodology.html,OK,methodology.html,
methodology.html,button,Search CPI,command palette trigger,OK,js control,
quicksilver-cup-2026.html,a,Quiksilver Cup story,stories/quicksilver-cup-2026.html,OK,stories/quicksilver-cup-2026.html,
rankings-qa.html,a,CPI California Polo Index Data QA,index.html,OK,index.html,
rankings-qa.html,a,Home,index.html,OK,index.html,
rankings-qa.html,a,Rankings,rankings.html,OK,rankings.html,
rankings-qa.html,a,Clubs,clubs.html,OK,clubs.html,
rankings-qa.html,a,Stories,stories.html,OK,stories.html,
rankings-qa.html,a,Alias fixes template,data/qa/team-alias-fixes-template-7-31.csv,OK,data/qa/team-alias-fixes-template-7-31.csv,
rankings-qa.html,a,Team alias audit,data/qa/team-alias-age-group-audit-7-31.csv,OK,data/qa/team-alias-age-group-audit-7-31.csv,
rankings-qa.html,a,Team-depth review,data/qa/team-depth-review-7-31.csv,OK,data/qa/team-depth-review-7-31.csv,
rankings-qa.html,a,Quiksilver evidence review,data/qa/quiksilver-evidence-review-7-31.csv,OK,data/qa/quiksilver-evidence-review-7-31.csv,
rankings-qa.html,a,Missing official-logo review,data/qa/missing-official-logo-review-7-31.csv,OK,data/qa/missing-official-logo-review-7-31.csv,
rankings-qa.html,a,Club identity review,data/qa/club-identity-consistency-review-7-31.csv,OK,data/qa/club-identity-consistency-review-7-31.csv,
rankings-qa.html,a,7.33 dashboard summary,data/qa/data-qa-dashboard-summary-7-33.json,OK,data/qa/data-qa-dashboard-summary-7-33.json,
rankings-qa.html,button,Reset,page JS control,OK,js control,
rankings.html,a,CPI California Polo Index Ranked. Respected. Earned.,index.html,OK,index.html,
rankings.html,a,Home,index.html,OK,index.html,
rankings.html,a,Rankings,rankings.html,OK,rankings.html,
rankings.html,a,Clubs,clubs.html,OK,clubs.html,
rankings.html,a,Tournaments,tournaments.html,OK,tournaments.html,
rankings.html,a,Stories,stories.html,OK,stories.html,
rankings.html,a,Methodology,methodology.html,OK,methodology.html,
rankings.html,a,CPI California Polo Index Ranked. Respected. Earned.,index.html,OK,index.html,
rankings.html,a,Rankings,rankings.html,OK,rankings.html,
rankings.html,a,Clubs,clubs.html,OK,clubs.html,
rankings.html,a,Tournaments,tournaments.html,OK,tournaments.html,
rankings.html,a,Methodology,methodology.html,OK,methodology.html,
rankings.html,a,12U Boys,12u-boys.html,OK,12u-boys.html,
rankings.html,a,12U Girls,12u-girls.html,OK,12u-girls.html,
rankings.html,a,14U Boys,14u-boys.html,OK,14u-boys.html,
rankings.html,a,14U Girls,14u-girls.html,OK,14u-girls.html,
rankings.html,a,16U Boys,16u-boys.html,OK,16u-boys.html,
rankings.html,a,16U Girls,16u-girls.html,OK,16u-girls.html,
rankings.html,a,18U Boys,18u-boys.html,OK,18u-boys.html,
rankings.html,a,18U Girls,18u-girls.html,OK,18u-girls.html,
rankings.html,a,Learn More →,methodology.html,OK,methodology.html,
rankings.html,button,Search CPI,command palette trigger,OK,js control,
site-qa.html,a,CPI California Polo Index Ranked. Respected. Earned.,index.html,OK,index.html,
site-qa.html,a,Home,index.html,OK,index.html,
site-qa.html,a,Rankings,rankings.html,OK,rankings.html,
site-qa.html,a,Clubs,clubs.html,OK,clubs.html,
site-qa.html,a,Tournaments,tournaments.html,OK,tournaments.html,
site-qa.html,a,Stories,stories.html,OK,stories.html,
site-qa.html,a,Data QA,rankings-qa.html,OK,rankings-qa.html,
site-qa.html,a,Site Link Audit CSV,data/qa/site-link-audit-7-34.csv,OK,data/qa/site-link-audit-7-34.csv,
site-qa.html,a,Fix Template CSV,data/qa/site-link-fixes-template-7-34.csv,OK,data/qa/site-link-fixes-template-7-34.csv,
site-qa.html,a,Data QA Dashboard,rankings-qa.html,OK,rankings-qa.html,
site-qa.html,a,Quiksilver Story,stories/quicksilver-cup-2026.html,OK,stories/quicksilver-cup-2026.html,
stories/12u-boys-team-depth-guardrails.html,a,CPI California Polo Index Ranked. Respected. Earned.,../index.html,OK,stories/../index.html,
stories/12u-boys-team-depth-guardrails.html,a,Home,../index.html,OK,stories/../index.html,
stories/12u-boys-team-depth-guardrails.html,a,Rankings,../rankings.html,OK,stories/../rankings.html,
stories/12u-boys-team-depth-guardrails.html,a,Clubs,../clubs.html,OK,stories/../clubs.html,
stories/12u-boys-team-depth-guardrails.html,a,Tournaments,../tournaments.html,OK,stories/../tournaments.html,
stories/12u-boys-team-depth-guardrails.html,a,Methodology,../methodology.html,OK,stories/../methodology.html,
stories/12u-boys-team-depth-guardrails.html,a,← All CPI Stories,../stories.html,OK,stories/../stories.html,
stories/12u-boys-team-depth-guardrails.html,a,View Rankings,../rankings.html,OK,stories/../rankings.html,
stories/12u-boys-team-depth-guardrails.html,a,Explore Clubs,../clubs.html,OK,stories/../clubs.html,
stories/12u-boys-team-depth-guardrails.html,a,Read Methodology,../methodology.html,OK,stories/../methodology.html,
stories/12u-boys-team-depth-guardrails.html,a,What CPI measures before Junior Olympics CPI Notes,../stories/pre-jo-rankings-context.html,OK,stories/../stories/pre-jo-rankings-context.html,
stories/12u-boys-team-depth-guardrails.html,a,14U Girls shows why event context matters Rankings Note,../stories/14u-girls-event-context.html,OK,stories/../stories/14u-girls-event-context.html,
stories/12u-boys-team-depth-guardrails.html,a,Club pages now focus on footprint Club Intelligence,../stories/club-footprint-notes.html,OK,stories/../stories/club-footprint-notes.html,
stories/12u-boys-team-depth-guardrails.html,button,Search CPI,command palette trigger,OK,js control,
stories/14u-girls-event-context.html,a,CPI California Polo Index Ranked. Respected. Earned.,../index.html,OK,stories/../index.html,
stories/14u-girls-event-context.html,a,Home,../index.html,OK,stories/../index.html,
stories/14u-girls-event-context.html,a,Rankings,../rankings.html,OK,stories/../rankings.html,
stories/14u-girls-event-context.html,a,Clubs,../clubs.html,OK,stories/../clubs.html,
stories/14u-girls-event-context.html,a,Tournaments,../tournaments.html,OK,stories/../tournaments.html,
stories/14u-girls-event-context.html,a,Methodology,../methodology.html,OK,stories/../methodology.html,
stories/14u-girls-event-context.html,a,← All CPI Stories,../stories.html,OK,stories/../stories.html,
stories/14u-girls-event-context.html,a,View Rankings,../rankings.html,OK,stories/../rankings.html,
stories/14u-girls-event-context.html,a,Explore Clubs,../clubs.html,OK,stories/../clubs.html,
stories/14u-girls-event-context.html,a,Read Methodology,../methodology.html,OK,stories/../methodology.html,
stories/14u-girls-event-context.html,a,What CPI measures before Junior Olympics CPI Notes,../stories/pre-jo-rankings-context.html,OK,stories/../stories/pre-jo-rankings-context.html,
stories/14u-girls-event-context.html,a,Club pages now focus on footprint Club Intelligence,../stories/club-footprint-notes.html,OK,stories/../stories/club-footprint-notes.html,
stories/14u-girls-event-context.html,a,Why team-depth guardrails matter Ranking System,../stories/12u-boys-team-depth-guardrails.html,OK,stories/../stories/12u-boys-team-depth-guardrails.html,
stories/14u-girls-event-context.html,button,Search CPI,command palette trigger,OK,js control,
stories/club-footprint-notes.html,a,CPI California Polo Index Ranked. Respected. Earned.,../index.html,OK,stories/../index.html,
stories/club-footprint-notes.html,a,Home,../index.html,OK,stories/../index.html,
stories/club-footprint-notes.html,a,Rankings,../rankings.html,OK,stories/../rankings.html,
stories/club-footprint-notes.html,a,Clubs,../clubs.html,OK,stories/../clubs.html,
stories/club-footprint-notes.html,a,Tournaments,../tournaments.html,OK,stories/../tournaments.html,
stories/club-footprint-notes.html,a,Methodology,../methodology.html,OK,stories/../methodology.html,
stories/club-footprint-notes.html,a,← All CPI Stories,../stories.html,OK,stories/../stories.html,
stories/club-footprint-notes.html,a,View Rankings,../rankings.html,OK,stories/../rankings.html,
stories/club-footprint-notes.html,a,Explore Clubs,../clubs.html,OK,stories/../clubs.html,
stories/club-footprint-notes.html,a,Read Methodology,../methodology.html,OK,stories/../methodology.html,
stories/club-footprint-notes.html,a,What CPI measures before Junior Olympics CPI Notes,../stories/pre-jo-rankings-context.html,OK,stories/../stories/pre-jo-rankings-context.html,
stories/club-footprint-notes.html,a,14U Girls shows why event context matters Rankings Note,../stories/14u-girls-event-context.html,OK,stories/../stories/14u-girls-event-context.html,
stories/club-footprint-notes.html,a,Why team-depth guardrails matter Ranking System,../stories/12u-boys-team-depth-guardrails.html,OK,stories/../stories/12u-boys-team-depth-guardrails.html,
stories/club-footprint-notes.html,button,Search CPI,command palette trigger,OK,js control,
stories/pre-jo-rankings-context.html,a,CPI California Polo Index Ranked. Respected. Earned.,../index.html,OK,stories/../index.html,
stories/pre-jo-rankings-context.html,a,Home,../index.html,OK,stories/../index.html,
stories/pre-jo-rankings-context.html,a,Rankings,../rankings.html,OK,stories/../rankings.html,
stories/pre-jo-rankings-context.html,a,Clubs,../clubs.html,OK,stories/../clubs.html,
stories/pre-jo-rankings-context.html,a,Tournaments,../tournaments.html,OK,stories/../tournaments.html,
stories/pre-jo-rankings-context.html,a,Methodology,../methodology.html,OK,stories/../methodology.html,
stories/pre-jo-rankings-context.html,a,← All CPI Stories,../stories.html,OK,stories/../stories.html,
stories/pre-jo-rankings-context.html,a,View Rankings,../rankings.html,OK,stories/../rankings.html,
stories/pre-jo-rankings-context.html,a,Explore Clubs,../clubs.html,OK,stories/../clubs.html,
stories/pre-jo-rankings-context.html,a,Read Methodology,../methodology.html,OK,stories/../methodology.html,
stories/pre-jo-rankings-context.html,a,14U Girls shows why event context matters Rankings Note,../stories/14u-girls-event-context.html,OK,stories/../stories/14u-girls-event-context.html,
stories/pre-jo-rankings-context.html,a,Club pages now focus on footprint Club Intelligence,../stories/club-footprint-notes.html,OK,stories/../stories/club-footprint-notes.html,
stories/pre-jo-rankings-context.html,a,Why team-depth guardrails matter Ranking System,../stories/12u-boys-team-depth-guardrails.html,OK,stories/../stories/12u-boys-team-depth-guardrails.html,
stories/pre-jo-rankings-context.html,button,Search CPI,command palette trigger,OK,js control,
stories/quicksilver-cup-2026.html,a,CPI California Polo Index Ranked. Respected. Earned.,../index.html,OK,stories/../index.html,
stories/quicksilver-cup-2026.html,a,Home,../index.html,OK,stories/../index.html,
stories/quicksilver-cup-2026.html,a,Rankings,../rankings.html,OK,stories/../rankings.html,
stories/quicksilver-cup-2026.html,a,Clubs,../clubs.html,OK,stories/../clubs.html,
stories/quicksilver-cup-2026.html,a,Tournaments,../tournaments.html,OK,stories/../tournaments.html,
stories/quicksilver-cup-2026.html,a,Stories,../stories.html,OK,stories/../stories.html,
stories/quicksilver-cup-2026.html,a,Open the 7.30 v2 ranking adjustment audit,../data/qa/quiksilver-cup-2026-ranking-adjustments-7-30-v2.csv,OK,stories/../data/qa/quiksilver-cup-2026-ranking-adjustments-7-30-v2.csv,
stories/quicksilver-cup-2026.html,a,View current rankings,../rankings.html,OK,stories/../rankings.html,
stories/quiksilver-alias-review.html,a,CPI California Polo Index Ranked. Respected. Earned.,../index.html,OK,stories/../index.html,
stories/quiksilver-alias-review.html,a,Home,../index.html,OK,stories/../index.html,
stories/quiksilver-alias-review.html,a,Rankings,../rankings.html,OK,stories/../rankings.html,
stories/quiksilver-alias-review.html,a,Clubs,../clubs.html,OK,stories/../clubs.html,
stories/quiksilver-alias-review.html,a,Tournaments,../tournaments.html,OK,stories/../tournaments.html,
stories/quiksilver-alias-review.html,a,Stories,../stories.html,OK,stories/../stories.html,
stories/quiksilver-alias-review.html,a,Methodology,../methodology.html,OK,stories/../methodology.html,
stories/quiksilver-alias-review.html,a,← Back to Stories,../stories.html,OK,stories/../stories.html,
stories/quiksilver-alias-review.html,a,Open alias-resolution CSV,../data/qa/quiksilver-cup-2026-alias-resolution.csv,OK,stories/../data/qa/quiksilver-cup-2026-alias-resolution.csv,
stories/quiksilver-alias-review.html,a,Read Quiksilver tournament note,../stories/quicksilver-cup-2026.html,OK,stories/../stories/quicksilver-cup-2026.html,
stories/quiksilver-alias-review.html,a,CPI California Polo Index Ranked. Respected. Earned.,../index.html,OK,stories/../index.html,
stories/quiksilver-alias-review.html,a,Rankings,../rankings.html,OK,stories/../rankings.html,
stories/quiksilver-alias-review.html,a,Clubs,../clubs.html,OK,stories/../clubs.html,
stories/quiksilver-alias-review.html,a,Tournaments,../tournaments.html,OK,stories/../tournaments.html,
stories/quiksilver-alias-review.html,a,Stories,../stories.html,OK,stories/../stories.html,
stories/quiksilver-alias-review.html,a,Methodology,../methodology.html,OK,stories/../methodology.html,
stories/quiksilver-alias-review.html,a,Subscribe,../subscribe.html,OK,stories/../subscribe.html,
stories/quiksilver-alias-review.html,a,12U Boys,../12u-boys.html,OK,stories/../12u-boys.html,
stories/quiksilver-alias-review.html,a,12U Girls,../12u-girls.html,OK,stories/../12u-girls.html,
stories/quiksilver-alias-review.html,a,14U Boys,../14u-boys.html,OK,stories/../14u-boys.html,
stories/quiksilver-alias-review.html,a,14U Girls,../14u-girls.html,OK,stories/../14u-girls.html,
stories/quiksilver-alias-review.html,a,16U Boys,../16u-boys.html,OK,stories/../16u-boys.html,
stories/quiksilver-alias-review.html,a,16U Girls,../16u-girls.html,OK,stories/../16u-girls.html,
stories/quiksilver-alias-review.html,a,18U Boys,../18u-boys.html,OK,stories/../18u-boys.html,
stories/quiksilver-alias-review.html,a,18U Girls,../18u-girls.html,OK,stories/../18u-girls.html,
stories/quiksilver-alias-review.html,a,Learn More →,../methodology.html,OK,stories/../methodology.html,
stories/quiksilver-alias-review.html,button,Search CPI,command palette trigger,OK,js control,
stories/quiksilver-ranking-audit.html,a,CPI California Polo Index Ranked. Respected. Earned.,../index.html,OK,stories/../index.html,
stories/quiksilver-ranking-audit.html,a,Home,../index.html,OK,stories/../index.html,
stories/quiksilver-ranking-audit.html,a,Rankings,../rankings.html,OK,stories/../rankings.html,
