"Day 1","HOT! RESULTS","SUBMIT SCORES!","Quarter Lengths by Day","","","","","","","","","","","","","","","","","","","","","",""
"Thu, July 23","","","6-6-7-7","","","","","","","","","","","","","","","","","","","","","",""
"23-Jul","10:20 AM","Group","UC IRVINE 2","18","6-908 YELLOW A","","43-COLORADO","","42","46","14B-018","","","","","","","","","","","","","",""
"23-Jul","11:10 AM","Group","UC IRVINE 2","22","19-VANGUARD BLUE","","30-SHAQ","","42","46","14B-022","","","","","","","","","","","","","",""
"23-Jul","12:00 PM","Group","UC IRVINE 2","26","W2","","W6","","","49","14B-026","","","","","","","","","","","","","",""
"23-Jul","12:50 PM","Group","UC IRVINE 2","30","L2","","L6","","50","","14B-030","","","","","","","","","","","","","",""
"23-Jul","1:40 PM","Group","UC IRVINE 2","34","W10","","W14","","","58","14B-034","","","","","","","","","","","","","",""
"23-Jul","2:30 PM","Group","UC IRVINE 2","38","L10","","L14","","54","","14B-038","","","","","","","","","","","","","",""
"23-Jul","3:20 PM","Group","UC IRVINE 2","42","W18","","W22","","","54","14B-042","","","","","","","","","","","","","",""
"23-Jul","4:10 PM","Group","UC IRVINE 2","46","L18","","L22","","58","","14B-046","","","","","","","","","","","","","",""
"23-Jul","5:50 PM","2-3 cross","UC IRVINE 2","50","L25","","W30","","","","14B-050","","","","","","","","","","","","","",""
"23-Jul","6:40 PM","2-3 cross","UC IRVINE 2","54","L42","","W38","","","","14B-054","","","","","","","","","","","","","",""
"23-Jul","7:30 PM","2-3 cross","UC IRVINE 2","58","L34","","W46","","","","14B-058","","","","","","","","","","","","","",""
"","","","EL MODENA HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","","","GMID","","","","","","","","","","","","","",""
"23-Jul","7:00 AM","Group","EL MODENA HS","3","9-DIABLO ALLIANCE A","","40-DEVILS GATE","","27","31","14B-003","","","","","","","","","","","","","",""
"23-Jul","7:50 AM","Group","EL MODENA HS","7","16-PATRIOT NAVY","","33-PRINCETON","","27","31","14B-007","","","","","","","","","","","","","",""
"23-Jul","8:40 AM","Group","EL MODENA HS","11","7-SD DONS RED","","42-PUNAHOU","","35","39","14B-011","","","","","","","","","","","","","",""
"23-Jul","9:30 AM","Group","EL MODENA HS","15","18-CC UNITED BLACK","","31-TEXAS THUNDER","","35","39","14B-015","","","","","","","","","","","","","",""
"23-Jul","10:20 AM","Group","EL MODENA HS","19","8-NORCAL BLACK","","41-LYONS AQUATICS","","43","47","14B-019","","","","","","","","","","","","","",""
"23-Jul","11:10 AM","Group","EL MODENA HS","23","17-SD SHORES BLACK","","32-NIPC","","43","47","14B-023","","","","","","","","","","","","","",""
"23-Jul","12:00 PM","Group","EL MODENA HS","27","W3","","W7","","","52","14B-027","","","","","","","","","","","","","",""
"23-Jul","12:50 PM","Group","EL MODENA HS","31","L3","","L7","","51","","14B-031","","","","","","","","","","","","","",""
"23-Jul","1:40 PM","Group","EL MODENA HS","35","W11","","W15","","","59","14B-035","","","","","","","","","","","","","",""
"23-Jul","2:30 PM","Group","EL MODENA HS","39","L11","","L15","","55","","14B-039","","","","","","","","","","","","","",""
"23-Jul","3:20 PM","Group","EL MODENA HS","43","W19","","W23","","","55","14B-043","","","","","","","","","","","","","",""
"23-Jul","4:10 PM","Group","EL MODENA HS","47","L19","","L23","","59","","14B-047","","","","","","","","","","","","","",""
"23-Jul","5:50 PM","2-3 cross","EL MODENA HS","51","L28","","W31","","","","14B-051","","","","","","","","","","","","","",""
"23-Jul","6:40 PM","2-3 cross","EL MODENA HS","55","L43","","W39","","","","14B-055","","","","","","","","","","","","","",""
"23-Jul","7:30 PM","2-3 cross","EL MODENA HS","59","L35","","W47","","","","14B-059","","","","","","","","","","","","","",""
"","","","GARDEN GROVE HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","","","GMID","","","","","","","","","","","","","",""
"23-Jul","7:00 AM","Group","GARDEN GROVE HS","4","10-PEGASUS","","39-COMMERCE","","28","32","14B-004","","","","","","","","","","","","","",""
"23-Jul","7:50 AM","Group","GARDEN GROVE HS","8","15-PALOS VERDES BLACK","","34-KEARNS","","28","32","14B-008","","","","","","","","","","","","","",""
"23-Jul","8:40 AM","Group","GARDEN GROVE HS","12","11-LAMORINDA A","","38-LONGHORN","","36","40","14B-012","","","","","","","","","","","","","",""
"23-Jul","9:30 AM","Group","GARDEN GROVE HS","16","14-GREENWICH WHITE","","35-DAVIS","","36","40","14B-016","","","","","","","","","","","","","",""
"23-Jul","10:20 AM","Group","GARDEN GROVE HS","20","12-LA PREMIER BLACK","","37-CENTRAL COAST","","44","48","14B-020","","","","","","","","","","","","","",""
"23-Jul","11:10 AM","Group","GARDEN GROVE HS","24","13-STANFORD RED","","36-CLOVIS","","44","48","14B-024","","","","","","","","","","","","","",""
"23-Jul","12:00 PM","Group","GARDEN GROVE HS","28","W4","","W8","","","51","14B-028","","","","","","","","","","","","","",""
"23-Jul","12:50 PM","Group","GARDEN GROVE HS","32","L4","","L8","","52","","14B-032","","","","","","","","","","","","","",""
"23-Jul","1:40 PM","Group","GARDEN GROVE HS","36","W12","","W16","","","60","14B-036","","","","","","","","","","","","","",""
"23-Jul","2:30 PM","Group","GARDEN GROVE HS","40","L12","","L16","","56","","14B-040","","","","","","","","","","","","","",""
"23-Jul","3:20 PM","Group","GARDEN GROVE HS","44","W20","","W24","","","56","14B-044","","","","","","","","","","","","","",""
"23-Jul","4:10 PM","Group","GARDEN GROVE HS","48","L20","","L24","","60","","14B-048","","","","","","","","","","","","","",""
"23-Jul","5:50 PM","2-3 cross","GARDEN GROVE HS","52","L27","","W32","","","","14B-052","","","","","","","","","","","","","",""
"23-Jul","6:40 PM","2-3 cross","GARDEN GROVE HS","56","L44","","W40","","","","14B-056","","","","","","","","","","","","","",""
"23-Jul","7:30 PM","2-3 cross","GARDEN GROVE HS","60","L36","","W48","","","","14B-060","","","","","","","","","","","","","",""
"Fri, July 24","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_N","pt_O","","","","","","","","","","","","","","","","","","","","","",""
"","","W41","W25","","","","","","","","","","","","","","","","","","","","","",""
"","","W35","W42","","","","","","","","","","","","","","","","","","","","","",""
"","","W28","W36","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_S","pt_T","","","","","","","","","","","","","","","","","","","","","",""
"","","W60","W51","","","","","","","","","","","","","","","","","","","","","",""
"","","W54","W59","","","","","","","","","","","","","","","","","","","","","",""
"","","W50","W53","","","","","","","","","","","","","","","","","","","","","",""
"","","au_N","au_O","","","","","","","","","","","","","","","","","","","","","",""
"","","L57","L49","","","","","","","","","","","","","","","","","","","","","",""
"","","L55","L58","","","","","","","","","","","","","","","","","","","","","",""
"","","L52","L56","","","","","","","","","","","","","","","","","","","","","",""
"","","au_S","au_T","","","","","","","","","","","","","","","","","","","","","",""
"","","L40","L32","","","","","","","","","","","","","","","","","","","","","",""
"","","L46","L39","","","","","","","","","","","","","","","","","","","","","",""
"","","L29","L45","","","","","","","","","","","","","","","","","","","","","",""
"","","","UC IRVINE 1","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","","","GMID","","","","","","","","","","","","","",""
"24-Jul","7:00 AM","Group","UC IRVINE 1","61","pt_M2","","pt_M3","","","","14B-061","","pt_Group","","","","","","","","","","","",""
"24-Jul","7:50 AM","Group","UC IRVINE 1","65","pt_N2","","pt_N3","","","","14B-065","","pt_Group","","","","","","","","","","","",""
"24-Jul","8:40 AM","Group","UC IRVINE 1","69","pt_S1","","pt_S2","","","","14B-069","","pt_Group","","","","","","","","","","","",""
"24-Jul","9:30 AM","Group","UC IRVINE 1","73","pt_R1","","pt_R2","","","","14B-073","","pt_Group","","","","","","","","","","","",""
"24-Jul","10:20 AM","Group","UC IRVINE 1","77","pt_M1","","pt_M3","","","","14B-077","","pt_Group","","","","","","","","","","","",""
"24-Jul","11:10 AM","Group","UC IRVINE 1","81","pt_N1","","pt_N3","","","","14B-081","","pt_Group","","","","","","","","","","","",""
"24-Jul","12:00 PM","Group","UC IRVINE 1","85","pt_S1","","pt_S3","","","","14B-085","","pt_Group","","","","","","","","","","","",""
"24-Jul","12:50 PM","Group","UC IRVINE 1","89","pt_R1","","pt_R3","","","","14B-089","","pt_Group","","","","","","","","","","","",""
"24-Jul","1:40 PM","Group","UC IRVINE 1","93","pt_M1","","pt_M2","","","","14B-093","","pt_Group","","","","","","","","","","","",""
"24-Jul","2:30 PM","Group","UC IRVINE 1","97","pt_N1","","pt_N2","","","","14B-097","","pt_Group","","","","","","","","","","","",""
"24-Jul","3:20 PM","Group","UC IRVINE 1","101","pt_S2","","pt_S3","","","","14B-101","","pt_Group","","","","","","","","","","","",""
"24-Jul","4:10 PM","Group","UC IRVINE 1","105","pt_R2","","pt_R3","","","","14B-105","","pt_Group","","","","","","","","","","","",""
"24-Jul","6:40 PM","Play-in","UC IRVINE 1","109","3rd pt_M-","","1st pt_S-","","129","134","14B-109","","pt_Play-in","","","","","","","","","","","",""
"24-Jul","7:30 PM","Play-in","UC IRVINE 1","113","3rd pt_N-","","1st pt_R-","","121","126","14B-113","","pt_Play-in","","","","","","","","","","","",""
"","","","UC IRVINE 2","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","","","","GMID","","","","","","","","","","","","","",""
"24-Jul","7:00 AM","Group","UC IRVINE 2","62","pt_O2","","pt_O3","","","","14B-062","","pt_Group","","","","","","","","","","","",""
"24-Jul","7:50 AM","Group","UC IRVINE 2","66","pt_P2","","pt_P3","","","","14B-066","","pt_Group","","","","","","","","","","","",""
"24-Jul","8:40 AM","Group","UC IRVINE 2","70","pt_U1","","pt_U2","","","","14B-070","","pt_Group","","","","","","","","","","","",""
"24-Jul","9:30 AM","Group","UC IRVINE 2","74","pt_T1","","pt_T2","","","","14B-074","","pt_Group","","","","","","","","","","","",""
"24-Jul","10:20 AM","Group","UC IRVINE 2","78","pt_O1","","pt_O3","","","","14B-078","","pt_Group","","","","","","","","","","","",""
"24-Jul","11:10 AM","Group","UC IRVINE 2","82","pt_P1","","pt_P3","","","","14B-082","","pt_Group","","","","","","","","","","","",""
"24-Jul","12:00 PM","Group","UC IRVINE 2","86","pt_U1","","pt_U3","","","","14B-086","","pt_Group","","","","","","","","","","","",""
"24-Jul","12:50 PM","Group","UC IRVINE 2","90","pt_T1","","pt_T3","","","","14B-090","","pt_Group","","","","","","","","","","","",""
"24-Jul","1:40 PM","Group","UC IRVINE 2","94","pt_O1","","pt_O2","","","","14B-094","","pt_Group","","","","","","","","","","","",""
"24-Jul","2:30 PM","Group","UC IRVINE 2","98","pt_P1","","pt_P2","","","","14B-098","","pt_Group","","","","","","","","","","","",""
"24-Jul","3:20 PM","Group","UC IRVINE 2","102","pt_U2","","pt_U3","","","","14B-102","","pt_Group","","","","","","","","","","","",""
"24-Jul","4:10 PM","Group","UC IRVINE 2","106","pt_T2","","pt_T3","","","","14B-106","","pt_Group","","","","","","","","","","","",""
"24-Jul","6:40 PM","Play-in","UC IRVINE 2","110","3rd pt_O-","","1st pt_U-","","117","138","14B-110","","pt_Play-in","","","","","","","","","","","",""
"24-Jul","7:30 PM","Play-in","UC IRVINE 2","114","3rd pt_P-","","1st pt_T-","","125","130","14B-114","","pt_Play-in","","","","","","","","","","","",""
"","","","EL MODENA HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","","","GMID","","","","","","","","","","","","","",""
"24-Jul","7:00 AM","Group","EL MODENA HS","63","au_S1","","au_S2","","","","14B-063","","au_Group","","","","","","","","","","","",""
"24-Jul","7:50 AM","Group","EL MODENA HS","67","au_R1","","au_R2","","","","14B-067","","au_Group","","","","","","","","","","","",""
"24-Jul","8:40 AM","Group","EL MODENA HS","71","au_M2","","au_M3","","","","14B-071","","au_Group","","","","","","","","","","","",""
"24-Jul","9:30 AM","Group","EL MODENA HS","75","au_N2","","au_N3","","","","14B-075","","au_Group","","","","","","","","","","","",""
"24-Jul","10:20 AM","Group","EL MODENA HS","79","au_S1","","au_S3","","","","14B-079","","au_Group","","","","","","","","","","","",""
"24-Jul","11:10 AM","Group","EL MODENA HS","83","au_R1","","au_R3","","","","14B-083","","au_Group","","","","","","","","","","","",""
"24-Jul","12:00 PM","Group","EL MODENA HS","87","au_M1","","au_M3","","","","14B-087","","au_Group","","","","","","","","","","","",""
"24-Jul","12:50 PM","Group","EL MODENA HS","91","au_N1","","au_N3","","","","14B-091","","au_Group","","","","","","","","","","","",""
"24-Jul","1:40 PM","Group","EL MODENA HS","95","au_S2","","au_S3","","","","14B-095","","au_Group","","","","","","","","","","","",""
"24-Jul","2:30 PM","Group","EL MODENA HS","99","au_R2","","au_R3","","","","14B-099","","au_Group","","","","","","","","","","","",""
"24-Jul","3:20 PM","Group","EL MODENA HS","103","au_M1","","au_M2","","","","14B-103","","au_Group","","","","","","","","","","","",""
"24-Jul","4:10 PM","Group","EL MODENA HS","107","au_N1","","au_N2","","","","14B-107","","au_Group","","","","","","","","","","","",""
"24-Jul","6:40 PM","Play-in","EL MODENA HS","111","3rd au_M-","","1st au_S-","","131","136","14B-111","","au_Play-in","","","","","","","","","","","",""
"24-Jul","7:30 PM","Play-in","EL MODENA HS","115","3rd au_N-","","1st au_R-","","123","128","14B-115","","au_Play-in","","","","","","","","","","","",""
"","","","GARDEN GROVE HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","","","White","S","Dark","S","","","GMID","","","","","","","","","","","","","",""
"24-Jul","7:00 AM","Group","GARDEN GROVE HS","64","au_U1","","au_U2","","","","14B-064","","au_Group","","","","","","","","","","","",""
"24-Jul","7:50 AM","Group","GARDEN GROVE HS","68","au_T1","","au_T2","","","","14B-068","","au_Group","","","","","","","","","","","",""
"24-Jul","8:40 AM","Group","GARDEN GROVE HS","72","au_O2","","au_O3","","","","14B-072","","au_Group","","","","","","","","","","","",""
"24-Jul","9:30 AM","Group","GARDEN GROVE HS","76","au_P2","","au_P3","","","","14B-076","","au_Group","","","","","","","","","","","",""
"24-Jul","10:20 AM","Group","GARDEN GROVE HS","80","au_U1","","au_U3","","","","14B-080","","au_Group","","","","","","","","","","","",""
"24-Jul","11:10 AM","Group","GARDEN GROVE HS","84","au_T1","","au_T3","","","","14B-084","","au_Group","","","","","","","","","","","",""
"24-Jul","12:00 PM","Group","GARDEN GROVE HS","88","au_O1","","au_O3","","","","14B-088","","au_Group","","","","","","","","","","","",""
"24-Jul","12:50 PM","Group","GARDEN GROVE HS","92","au_P1","","au_P3","","","","14B-092","","au_Group","","","","","","","","","","","",""
"24-Jul","1:40 PM","Group","GARDEN GROVE HS","96","au_U2","","au_U3","","","","14B-096","","au_Group","","","","","","","","","","","",""
"24-Jul","2:30 PM","Group","GARDEN GROVE HS","100","au_T2","","au_T3","","","","14B-100","","au_Group","","","","","","","","","","","",""
"24-Jul","3:20 PM","Group","GARDEN GROVE HS","104","au_O1","","au_O2","","","","14B-104","","au_Group","","","","","","","","","","","",""
"24-Jul","4:10 PM","Group","GARDEN GROVE HS","108","au_P1","","au_P2","","","","14B-108","","au_Group","","","","","","","","","","","",""
"24-Jul","6:40 PM","Play-in","GARDEN GROVE HS","112","3rd au_O-","","1st au_U-","","119","140","14B-112","","au_Play-in","","","","","","","","","","","",""
"24-Jul","7:30 PM","Play-in","GARDEN GROVE HS","116","3rd au_P-","","1st au_T-","","127","132","14B-116","","au_Play-in","","","","","","","","","","","",""
"Sat, July 25","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","UC IRVINE 1","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","","","GMID","","","","","","","","","","","","","",""
"25-Jul","8:00 AM","5-8 v 9-12","UC IRVINE 1","117","2nd pt_P-","","W110","","141","149","14B-117","","pt_5-8 v 9-12","","","","","","","","","","","",""
"25-Jul","9:00 AM","5-8 v 9-12","UC IRVINE 1","121","2nd pt_M-","","W113","","141","149","14B-121","","pt_5-8 v 9-12","","","","","","","","","","","",""
"25-Jul","10:00 AM","5-8 v 9-12","UC IRVINE 1","125","2nd pt_O-","","W114","","145","153","14B-125","","pt_5-8 v 9-12","","","","","","","","","","","",""
"25-Jul","11:00 AM","5-8 v 9-12","UC IRVINE 1","129","2nd pt_N-","","W109","","145","153","14B-129","","pt_5-8 v 9-12","","","","","","","","","","","",""
"25-Jul","12:00 PM","1-2 v 3-4","UC IRVINE 1","133","1st pt_N-","","1st pt_O-","","174","157","14B-133","","pt_1-2 v 3-4","","","","","","","","","","","",""
"25-Jul","1:00 PM","1-2 v 3-4","UC IRVINE 1","137","1st pt_M-","","1st pt_P-","","173","161","14B-137","","pt_1-2 v 3-4","","","","","","","","","","","",""
"25-Jul","2:00 PM","5-6 v 7-8","UC IRVINE 1","141","W117","","W121","","157","185","14B-141","","pt_5-6 v 7-8","","","","","","","","","","","",""
"25-Jul","3:00 PM","5-6 v 7-8","UC IRVINE 1","145","W125","","W129","","161","185","14B-145","","pt_5-6 v 7-8","","","","","","","","","","","",""
"25-Jul","4:00 PM","9-12 semi","UC IRVINE 1","149","L121","","L117","","182","181","14B-149","","pt_9-12 semi","","","","","","","","","","","",""
"25-Jul","5:00 PM","9-12 semi","UC IRVINE 1","153","L129","","L125","","182","181","14B-153","","pt_9-12 semi","","","","","","","","","","","",""
"25-Jul","6:00 PM","play to semi","UC IRVINE 1","157","L133","","W141","","173","186","14B-157","","pt_play to semi","","","","","","","","","","","",""
"25-Jul","7:00 PM","play to semi","UC IRVINE 1","161","L137","","W145","","174","186","14B-161","","pt_play to semi","","","","","","","","","","","",""
"","","","UC IRVINE 2","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","","","GMID","","","","","","","","","","","","","",""
"25-Jul","8:00 AM","21-24 RR","UC IRVINE 2","118","3rd pt_U-","","3rd pt_R-","","","","14B-118","","pt_21-24 RR","","","","","","","","","","","",""
"25-Jul","9:00 AM","21-24 RR","UC IRVINE 2","122","3rd pt_T-","","3rd pt_S-","","","","14B-122","","pt_21-24 RR","","","","","","","","","","","",""
"25-Jul","10:00 AM","13-20 qtr","UC IRVINE 2","126","L113","","2nd pt_U-","","150","154","14B-126","","pt_13-20 qtr","","","","","","","","","","","",""
"25-Jul","11:00 AM","13-20 qtr","UC IRVINE 2","130","L114","","2nd pt_S-","","150","154","14B-130","","pt_13-20 qtr","","","","","","","","","","","",""
"25-Jul","12:00 PM","13-20 qtr","UC IRVINE 2","134","L109","","2nd pt_T-","","158","162","14B-134","","pt_13-20 qtr","","","","","","","","","","","",""
"25-Jul","1:00 PM","13-20 qtr","UC IRVINE 2","138","L110","","2nd pt_R-","","158","162","14B-138","","pt_13-20 qtr","","","","","","","","","","","",""
"25-Jul","2:00 PM","21-24 RR","UC IRVINE 2","142","3rd pt_U-","","3rd pt_S-","","","","14B-142","","pt_21-24 RR","","","","","","","","","","","",""
"25-Jul","3:00 PM","21-24 RR","UC IRVINE 2","146","3rd pt_T-","","3rd pt_R-","","","","14B-146","","pt_21-24 RR","","","","","","","","","","","",""
"25-Jul","4:00 PM","13-16 semi","UC IRVINE 2","150","W126","","W130","","178","177","14B-150","","pt_13-16 semi","","","","","","","","","","","",""
"25-Jul","5:00 PM","17-20 semi","UC IRVINE 2","154","L130","","L126","","170","169","14B-154","","pt_17-20 semi","","","","","","","","","","","",""
"25-Jul","6:00 PM","13-16 semi","UC IRVINE 2","158","W134","","W138","","178","177","14B-158","","pt_13-16 semi","","","","","","","","","","","",""
"25-Jul","7:00 PM","17-20 semi","UC IRVINE 2","162","L138","","L134","","170","169","14B-162","","pt_17-20 semi","","","","","","","","","","","",""
"","","","PORTOLA HS 1","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","","","GMID","","","","","","","","","","","","","",""
"25-Jul","8:00 AM","5-8 v 9-12","PORTOLA HS 1","119","2nd au_P-","","W112","","143","151","14B-119","","au_5-8 v 9-12","","","","","","","","","","","",""
"25-Jul","9:00 AM","5-8 v 9-12","PORTOLA HS 1","123","2nd au_M-","","W115","","143","151","14B-123","","au_5-8 v 9-12","","","","","","","","","","","",""
"25-Jul","10:00 AM","5-8 v 9-12","PORTOLA HS 1","127","2nd au_O-","","W116","","147","155","14B-127","","au_5-8 v 9-12","","","","","","","","","","","",""
"25-Jul","11:00 AM","5-8 v 9-12","PORTOLA HS 1","131","2nd au_N-","","W111","","147","155","14B-131","","au_5-8 v 9-12","","","","","","","","","","","",""
"25-Jul","12:00 PM","1-2 v 3-4","PORTOLA HS 1","135","1st au_N-","","1st au_O-","","172","159","14B-135","","au_1-2 v 3-4","","","","","","","","","","","",""
"25-Jul","1:00 PM","1-2 v 3-4","PORTOLA HS 1","139","1st au_M-","","1st au_P-","","171","163","14B-139","","au_1-2 v 3-4","","","","","","","","","","","",""
"25-Jul","2:00 PM","5-6 v 7-8","PORTOLA HS 1","143","W119","","W123","","159","188","14B-143","","au_5-6 v 7-8","","","","","","","","","","","",""
"25-Jul","3:00 PM","5-6 v 7-8","PORTOLA HS 1","147","W127","","W131","","163","188","14B-147","","au_5-6 v 7-8","","","","","","","","","","","",""
"25-Jul","4:00 PM","9-12 semi","PORTOLA HS 1","151","L123","","L119","","183","184","14B-151","","au_9-12 semi","","","","","","","","","","","",""
"25-Jul","5:00 PM","9-12 semi","PORTOLA HS 1","155","L131","","L127","","183","184","14B-155","","au_9-12 semi","","","","","","","","","","","",""
"25-Jul","6:00 PM","play to semi","PORTOLA HS 1","159","L135","","W143","","171","187","14B-159","","au_play to semi","","","","","","","","","","","",""
"25-Jul","7:00 PM","play to semi","PORTOLA HS 1","163","L139","","W147","","172","187","14B-163","","au_play to semi","","","","","","","","","","","",""
"","","","EL MODENA HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","","","GMID","","","","","","","","","","","","","",""
"25-Jul","8:00 AM","21-24 RR","EL MODENA HS","120","3rd au_U-","","3rd au_R-","","","","14B-120","","au_21-24 RR","","","","","","","","","","","",""
"25-Jul","9:00 AM","21-24 RR","EL MODENA HS","124","3rd au_T-","","3rd au_S-","","","","14B-124","","au_21-24 RR","","","","","","","","","","","",""
"25-Jul","10:00 AM","13-20 qtr","EL MODENA HS","128","L115","","2nd au_U-","","152","156","14B-128","","au_13-20 qtr","","","","","","","","","","","",""
"25-Jul","11:00 AM","13-20 qtr","EL MODENA HS","132","L116","","2nd au_S-","","152","156","14B-132","","au_13-20 qtr","","","","","","","","","","","",""
"25-Jul","12:00 PM","13-20 qtr","EL MODENA HS","136","L111","","2nd au_T-","","160","164","14B-136","","au_13-20 qtr","","","","","","","","","","","",""
"25-Jul","1:00 PM","13-20 qtr","EL MODENA HS","140","L112","","2nd au_R-","","160","164","14B-140","","au_13-20 qtr","","","","","","","","","","","",""
"25-Jul","2:00 PM","21-24 RR","EL MODENA HS","144","3rd au_U-","","3rd au_S-","","","","14B-144","","au_21-24 RR","","","","","","","","","","","",""
"25-Jul","3:00 PM","21-24 RR","EL MODENA HS","148","3rd au_T-","","3rd au_R-","","","","14B-148","","au_21-24 RR","","","","","","","","","","","",""
"25-Jul","4:00 PM","13-16 semi","EL MODENA HS","152","W128","","W132","","179","180","14B-152","","au_13-16 semi","","","","","","","","","","","",""
