"Day 1","HOT! RESULTS","SUBMIT SCORES!","Quarter Lengths by Day","","","","","","","","","","","","","","","","","","","","","",""
"Thu, July 23","","","6-6-6-6","","","","","","","","","","","","","","","","","","","","","",""
"23-Jul","10:20 AM","Group","SAN CLEMENTE HS","18","6-SAN CLEMENTE RED","","43-PAC","","42","46","12B-018","","","","","","","","","","","","","",""
"23-Jul","11:10 AM","Group","SAN CLEMENTE HS","22","19-SD DONS BLACK","","30-680 BLUE","","42","46","12B-022","","","","","","","","","","","","","",""
"23-Jul","12:00 PM","Group","SAN CLEMENTE HS","26","W2","","W6","","","49","12B-026","","","","","","","","","","","","","",""
"23-Jul","12:50 PM","Group","SAN CLEMENTE HS","30","L2","","L6","","50","","12B-030","","","","","","","","","","","","","",""
"23-Jul","1:40 PM","Group","SAN CLEMENTE HS","34","W10","","W14","","","58","12B-034","","","","","","","","","","","","","",""
"23-Jul","2:30 PM","Group","SAN CLEMENTE HS","38","L10","","L14","","54","","12B-038","","","","","","","","","","","","","",""
"23-Jul","3:20 PM","Group","SAN CLEMENTE HS","42","W18","","W22","","","54","12B-042","","","","","","","","","","","","","",""
"23-Jul","4:10 PM","Group","SAN CLEMENTE HS","46","L18","","L22","","58","","12B-046","","","","","","","","","","","","","",""
"23-Jul","5:50 PM","2-3 cross","SAN CLEMENTE HS","50","L25","","W30","","","","12B-050","","","","","","","","","","","","","",""
"23-Jul","6:40 PM","2-3 cross","SAN CLEMENTE HS","54","L42","","W38","","","","12B-054","","","","","","","","","","","","","",""
"23-Jul","7:30 PM","2-3 cross","SAN CLEMENTE HS","58","L34","","W46","","","","12B-058","","","","","","","","","","","","","",""
"","","","MISSION VIEJO HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","","","GMID","","","","","","","","","","","","","",""
"23-Jul","7:00 AM","Group","MISSION VIEJO HS","3","9-TEMPLE CITY","","40-CAL REPUBLIC BLACK","","27","31","12B-003","","","","","","","","","","","","","",""
"23-Jul","7:50 AM","Group","MISSION VIEJO HS","7","16-CDM BLUE","","33-NSD STARS","","27","31","12B-007","","","","","","","","","","","","","",""
"23-Jul","8:40 AM","Group","MISSION VIEJO HS","11","7-NEWPORT BEACH BLUE","","42-KERN PREMIER","","35","39","12B-011","","","","","","","","","","","","","",""
"23-Jul","9:30 AM","Group","MISSION VIEJO HS","15","18-SOCAL","","31-DAVIS BLUE","","35","39","12B-015","","","","","","","","","","","","","",""
"23-Jul","10:20 AM","Group","MISSION VIEJO HS","19","8-TSUNAMI","","41-LYONS AQUATICS","","43","47","12B-019","","","","","","","","","","","","","",""
"23-Jul","11:10 AM","Group","MISSION VIEJO HS","23","17-SHAQ BLUE","","32-SOUTH COAST","","43","47","12B-023","","","","","","","","","","","","","",""
"23-Jul","12:00 PM","Group","MISSION VIEJO HS","27","W3","","W7","","","52","12B-027","","","","","","","","","","","","","",""
"23-Jul","12:50 PM","Group","MISSION VIEJO HS","31","L3","","L7","","51","","12B-031","","","","","","","","","","","","","",""
"23-Jul","1:40 PM","Group","MISSION VIEJO HS","35","W11","","W15","","","59","12B-035","","","","","","","","","","","","","",""
"23-Jul","2:30 PM","Group","MISSION VIEJO HS","39","L11","","L15","","55","","12B-039","","","","","","","","","","","","","",""
"23-Jul","3:20 PM","Group","MISSION VIEJO HS","43","W19","","W23","","","55","12B-043","","","","","","","","","","","","","",""
"23-Jul","4:10 PM","Group","MISSION VIEJO HS","47","L19","","L23","","59","","12B-047","","","","","","","","","","","","","",""
"23-Jul","5:50 PM","2-3 cross","MISSION VIEJO HS","51","L28","","W31","","","","12B-051","","","","","","","","","","","","","",""
"23-Jul","6:40 PM","2-3 cross","MISSION VIEJO HS","55","L43","","W39","","","","12B-055","","","","","","","","","","","","","",""
"23-Jul","7:30 PM","2-3 cross","MISSION VIEJO HS","59","L35","","W47","","","","12B-059","","","","","","","","","","","","","",""
"","","","LAGUNA HILLS HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","","","GMID","","","","","","","","","","","","","",""
"23-Jul","7:00 AM","Group","LAGUNA HILLS HS","4","10-STANFORD RED","","39-CT PREMIER","","28","32","12B-004","","","","","","","","","","","","","",""
"23-Jul","7:50 AM","Group","LAGUNA HILLS HS","8","15-LA JOLA UNITED","","34-STANFORD BLACK","","28","32","12B-008","","","","","","","","","","","","","",""
"23-Jul","8:40 AM","Group","LAGUNA HILLS HS","12","11-CC UNITED BLACK","","38-GREENWICH WHITE","","36","40","12B-012","","","","","","","","","","","","","",""
"23-Jul","9:30 AM","Group","LAGUNA HILLS HS","16","14-LA PREMIER BLACK","","35-CENTRAL COAST","","36","40","12B-016","","","","","","","","","","","","","",""
"23-Jul","10:20 AM","Group","LAGUNA HILLS HS","20","12-SANTA BARBARA WPC A","","37-PRAETORIAN","","44","48","12B-020","","","","","","","","","","","","","",""
"23-Jul","11:10 AM","Group","LAGUNA HILLS HS","24","13-LAMORINDA A","","36-YPRO","","44","48","12B-024","","","","","","","","","","","","","",""
"23-Jul","12:00 PM","Group","LAGUNA HILLS HS","28","W4","","W8","","","51","12B-028","","","","","","","","","","","","","",""
"23-Jul","12:50 PM","Group","LAGUNA HILLS HS","32","L4","","L8","","52","","12B-032","","","","","","","","","","","","","",""
"23-Jul","1:40 PM","Group","LAGUNA HILLS HS","36","W12","","W16","","","60","12B-036","","","","","","","","","","","","","",""
"23-Jul","2:30 PM","Group","LAGUNA HILLS HS","40","L12","","L16","","56","","12B-040","","","","","","","","","","","","","",""
"23-Jul","3:20 PM","Group","LAGUNA HILLS HS","44","W20","","W24","","","56","12B-044","","","","","","","","","","","","","",""
"23-Jul","4:10 PM","Group","LAGUNA HILLS HS","48","L20","","L24","","60","","12B-048","","","","","","","","","","","","","",""
"23-Jul","5:50 PM","2-3 cross","LAGUNA HILLS HS","52","L27","","W32","","","","12B-052","","","","","","","","","","","","","",""
"23-Jul","6:40 PM","2-3 cross","LAGUNA HILLS HS","56","L44","","W40","","","","12B-056","","","","","","","","","","","","","",""
"23-Jul","7:30 PM","2-3 cross","LAGUNA HILLS HS","60","L36","","W48","","","","12B-060","","","","","","","","","","","","","",""
"Fri, July 24","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_N","pt_O","","","","","","","","","","","","","","","","","","","","","",""
"","","W41","W25","","","","","","","","","","","","","","","","","","","","","",""
"","","W35","W42","","","","","","","","","","","","","","","","","","","","","",""
"","","W28","W36","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_S","pt_T","","","","","","","","","","","","","","","","","","","","","",""
"","","W60","W51","","","","","","","","","","","","","","","","","","","","","",""
"","","W54","W59","","","","","","","","","","","","","","","","","","","","","",""
"","","W50","W53","","","","","","","","","","","","","","","","","","","","","",""
"","","au_N","au_O","","","","","","","","","","","","","","","","","","","","","",""
"","","L57","L49","","","","","","","","","","","","","","","","","","","","","",""
"","","L55","L58","","","","","","","","","","","","","","","","","","","","","",""
"","","L52","L56","","","","","","","","","","","","","","","","","","","","","",""
"","","au_S","au_T","","","","","","","","","","","","","","","","","","","","","",""
"","","L40","L32","","","","","","","","","","","","","","","","","","","","","",""
"","","L46","L39","","","","","","","","","","","","","","","","","","","","","",""
"","","L29","L45","","","","","","","","","","","","","","","","","","","","","",""
"","","","ALISO NIGUEL HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","","","GMID","","","","","","","","","","","","","",""
"24-Jul","7:00 AM","Group","ALISO NIGUEL HS","61","pt_M2","","pt_M3","","","","12B-061","","pt_Group","","","","","","","","","","","",""
"24-Jul","7:50 AM","Group","ALISO NIGUEL HS","65","pt_N2","","pt_N3","","","","12B-065","","pt_Group","","","","","","","","","","","",""
"24-Jul","8:40 AM","Group","ALISO NIGUEL HS","69","pt_S1","","pt_S2","","","","12B-069","","pt_Group","","","","","","","","","","","",""
"24-Jul","9:30 AM","Group","ALISO NIGUEL HS","73","pt_R1","","pt_R2","","","","12B-073","","pt_Group","","","","","","","","","","","",""
"24-Jul","10:20 AM","Group","ALISO NIGUEL HS","77","pt_M1","","pt_M3","","","","12B-077","","pt_Group","","","","","","","","","","","",""
"24-Jul","11:10 AM","Group","ALISO NIGUEL HS","81","pt_N1","","pt_N3","","","","12B-081","","pt_Group","","","","","","","","","","","",""
"24-Jul","12:00 PM","Group","ALISO NIGUEL HS","85","pt_S1","","pt_S3","","","","12B-085","","pt_Group","","","","","","","","","","","",""
"24-Jul","12:50 PM","Group","ALISO NIGUEL HS","89","pt_R1","","pt_R3","","","","12B-089","","pt_Group","","","","","","","","","","","",""
"24-Jul","1:40 PM","Group","ALISO NIGUEL HS","93","pt_M1","","pt_M2","","","","12B-093","","pt_Group","","","","","","","","","","","",""
"24-Jul","2:30 PM","Group","ALISO NIGUEL HS","97","pt_N1","","pt_N2","","","","12B-097","","pt_Group","","","","","","","","","","","",""
"24-Jul","3:20 PM","Group","ALISO NIGUEL HS","101","pt_S2","","pt_S3","","","","12B-101","","pt_Group","","","","","","","","","","","",""
"24-Jul","4:10 PM","Group","ALISO NIGUEL HS","105","pt_R2","","pt_R3","","","","12B-105","","pt_Group","","","","","","","","","","","",""
"24-Jul","6:40 PM","Play-in","ALISO NIGUEL HS","109","3rd pt_M-","","1st pt_S-","","129","134","12B-109","","pt_Play-in","","","","","","","","","","","",""
"24-Jul","7:30 PM","Play-in","ALISO NIGUEL HS","113","3rd pt_N-","","1st pt_R-","","121","126","12B-113","","pt_Play-in","","","","","","","","","","","",""
"","","","PORTOLA HS 2","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","","","","GMID","","","","","","","","","","","","","",""
"24-Jul","7:00 AM","Group","PORTOLA HS 2","62","pt_O2","","pt_O3","","","","12B-062","","pt_Group","","","","","","","","","","","",""
"24-Jul","7:50 AM","Group","PORTOLA HS 2","66","pt_P2","","pt_P3","","","","12B-066","","pt_Group","","","","","","","","","","","",""
"24-Jul","8:40 AM","Group","PORTOLA HS 2","70","pt_U1","","pt_U2","","","","12B-070","","pt_Group","","","","","","","","","","","",""
"24-Jul","9:30 AM","Group","PORTOLA HS 2","74","pt_T1","","pt_T2","","","","12B-074","","pt_Group","","","","","","","","","","","",""
"24-Jul","10:20 AM","Group","PORTOLA HS 2","78","pt_O1","","pt_O3","","","","12B-078","","pt_Group","","","","","","","","","","","",""
"24-Jul","11:10 AM","Group","PORTOLA HS 2","82","pt_P1","","pt_P3","","","","12B-082","","pt_Group","","","","","","","","","","","",""
"24-Jul","12:00 PM","Group","PORTOLA HS 2","86","pt_U1","","pt_U3","","","","12B-086","","pt_Group","","","","","","","","","","","",""
"24-Jul","12:50 PM","Group","PORTOLA HS 2","90","pt_T1","","pt_T3","","","","12B-090","","pt_Group","","","","","","","","","","","",""
"24-Jul","1:40 PM","Group","PORTOLA HS 2","94","pt_O1","","pt_O2","","","","12B-094","","pt_Group","","","","","","","","","","","",""
"24-Jul","2:30 PM","Group","PORTOLA HS 2","98","pt_P1","","pt_P2","","","","12B-098","","pt_Group","","","","","","","","","","","",""
"24-Jul","3:20 PM","Group","PORTOLA HS 2","102","pt_U2","","pt_U3","","","","12B-102","","pt_Group","","","","","","","","","","","",""
"24-Jul","4:10 PM","Group","PORTOLA HS 2","106","pt_T2","","pt_T3","","","","12B-106","","pt_Group","","","","","","","","","","","",""
"24-Jul","6:40 PM","Play-in","PORTOLA HS 2","110","3rd pt_O-","","1st pt_U-","","117","138","12B-110","","pt_Play-in","","","","","","","","","","","",""
"24-Jul","7:30 PM","Play-in","PORTOLA HS 2","114","3rd pt_P-","","1st pt_T-","","125","130","12B-114","","pt_Play-in","","","","","","","","","","","",""
"","","","MISSION VIEJO HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","","","GMID","","","","","","","","","","","","","",""
"24-Jul","7:00 AM","Group","MISSION VIEJO HS","63","au_S1","","au_S2","","","","12B-063","","au_Group","","","","","","","","","","","",""
"24-Jul","7:50 AM","Group","MISSION VIEJO HS","67","au_R1","","au_R2","","","","12B-067","","au_Group","","","","","","","","","","","",""
"24-Jul","8:40 AM","Group","MISSION VIEJO HS","71","au_M2","","au_M3","","","","12B-071","","au_Group","","","","","","","","","","","",""
"24-Jul","9:30 AM","Group","MISSION VIEJO HS","75","au_N2","","au_N3","","","","12B-075","","au_Group","","","","","","","","","","","",""
"24-Jul","10:20 AM","Group","MISSION VIEJO HS","79","au_S1","","au_S3","","","","12B-079","","au_Group","","","","","","","","","","","",""
"24-Jul","11:10 AM","Group","MISSION VIEJO HS","83","au_R1","","au_R3","","","","12B-083","","au_Group","","","","","","","","","","","",""
"24-Jul","12:00 PM","Group","MISSION VIEJO HS","87","au_M1","","au_M3","","","","12B-087","","au_Group","","","","","","","","","","","",""
"24-Jul","12:50 PM","Group","MISSION VIEJO HS","91","au_N1","","au_N3","","","","12B-091","","au_Group","","","","","","","","","","","",""
"24-Jul","1:40 PM","Group","MISSION VIEJO HS","95","au_S2","","au_S3","","","","12B-095","","au_Group","","","","","","","","","","","",""
"24-Jul","2:30 PM","Group","MISSION VIEJO HS","99","au_R2","","au_R3","","","","12B-099","","au_Group","","","","","","","","","","","",""
"24-Jul","3:20 PM","Group","MISSION VIEJO HS","103","au_M1","","au_M2","","","","12B-103","","au_Group","","","","","","","","","","","",""
"24-Jul","4:10 PM","Group","MISSION VIEJO HS","107","au_N1","","au_N2","","","","12B-107","","au_Group","","","","","","","","","","","",""
"24-Jul","6:40 PM","Play-in","MISSION VIEJO HS","111","3rd au_M-","","1st au_S-","","131","136","12B-111","","au_Play-in","","","","","","","","","","","",""
"24-Jul","7:30 PM","Play-in","MISSION VIEJO HS","115","3rd au_N-","","1st au_R-","","123","128","12B-115","","au_Play-in","","","","","","","","","","","",""
"","","","LAGUNA HILLS HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","","","GMID","","","","","","","","","","","","","",""
"24-Jul","7:00 AM","Group","LAGUNA HILLS HS","64","au_U1","","au_U2","","","","12B-064","","au_Group","","","","","","","","","","","",""
"24-Jul","7:50 AM","Group","LAGUNA HILLS HS","68","au_T1","","au_T2","","","","12B-068","","au_Group","","","","","","","","","","","",""
"24-Jul","8:40 AM","Group","LAGUNA HILLS HS","72","au_O2","","au_O3","","","","12B-072","","au_Group","","","","","","","","","","","",""
"24-Jul","9:30 AM","Group","LAGUNA HILLS HS","76","au_P2","","au_P3","","","","12B-076","","au_Group","","","","","","","","","","","",""
"24-Jul","10:20 AM","Group","LAGUNA HILLS HS","80","au_U1","","au_U3","","","","12B-080","","au_Group","","","","","","","","","","","",""
"24-Jul","11:10 AM","Group","LAGUNA HILLS HS","84","au_T1","","au_T3","","","","12B-084","","au_Group","","","","","","","","","","","",""
"24-Jul","12:00 PM","Group","LAGUNA HILLS HS","88","au_O1","","au_O3","","","","12B-088","","au_Group","","","","","","","","","","","",""
"24-Jul","12:50 PM","Group","LAGUNA HILLS HS","92","au_P1","","au_P3","","","","12B-092","","au_Group","","","","","","","","","","","",""
"24-Jul","1:40 PM","Group","LAGUNA HILLS HS","96","au_U2","","au_U3","","","","12B-096","","au_Group","","","","","","","","","","","",""
"24-Jul","2:30 PM","Group","LAGUNA HILLS HS","100","au_T2","","au_T3","","","","12B-100","","au_Group","","","","","","","","","","","",""
"24-Jul","3:20 PM","Group","LAGUNA HILLS HS","104","au_O1","","au_O2","","","","12B-104","","au_Group","","","","","","","","","","","",""
"24-Jul","4:10 PM","Group","LAGUNA HILLS HS","108","au_P1","","au_P2","","","","12B-108","","au_Group","","","","","","","","","","","",""
"24-Jul","6:40 PM","Play-in","LAGUNA HILLS HS","112","3rd au_O-","","1st au_U-","","119","140","12B-112","","au_Play-in","","","","","","","","","","","",""
"24-Jul","7:30 PM","Play-in","LAGUNA HILLS HS","116","3rd au_P-","","1st au_T-","","127","132","12B-116","","au_Play-in","","","","","","","","","","","",""
"Sat, July 25","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","ALISO NIGUEL HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","","","GMID","","","","","","","","","","","","","",""
"25-Jul","8:00 AM","5-8 v 9-12","ALISO NIGUEL HS","117","2nd pt_P-","","W110","","141","149","12B-117","","pt_5-8 v 9-12","","","","","","","","","","","",""
"25-Jul","8:50 AM","5-8 v 9-12","ALISO NIGUEL HS","121","2nd pt_M-","","W113","","141","149","12B-121","","pt_5-8 v 9-12","","","","","","","","","","","",""
"25-Jul","9:40 AM","5-8 v 9-12","ALISO NIGUEL HS","125","2nd pt_O-","","W114","","145","153","12B-125","","pt_5-8 v 9-12","","","","","","","","","","","",""
"25-Jul","10:30 AM","5-8 v 9-12","ALISO NIGUEL HS","129","2nd pt_N-","","W109","","145","153","12B-129","","pt_5-8 v 9-12","","","","","","","","","","","",""
"25-Jul","11:20 AM","1-2 v 3-4","ALISO NIGUEL HS","133","1st pt_N-","","1st pt_O-","","174","157","12B-133","","pt_1-2 v 3-4","","","","","","","","","","","",""
"25-Jul","12:10 PM","1-2 v 3-4","ALISO NIGUEL HS","137","1st pt_M-","","1st pt_P-","","173","161","12B-137","","pt_1-2 v 3-4","","","","","","","","","","","",""
"25-Jul","1:00 PM","5-6 v 7-8","ALISO NIGUEL HS","141","W117","","W121","","157","185","12B-141","","pt_5-6 v 7-8","","","","","","","","","","","",""
"25-Jul","1:50 PM","5-6 v 7-8","ALISO NIGUEL HS","145","W125","","W129","","161","185","12B-145","","pt_5-6 v 7-8","","","","","","","","","","","",""
"25-Jul","2:40 PM","9-12 semi","ALISO NIGUEL HS","149","L121","","L117","","182","181","12B-149","","pt_9-12 semi","","","","","","","","","","","",""
"25-Jul","3:30 PM","9-12 semi","ALISO NIGUEL HS","153","L129","","L125","","182","181","12B-153","","pt_9-12 semi","","","","","","","","","","","",""
"25-Jul","4:20 PM","play to semi","ALISO NIGUEL HS","157","L133","","W141","","173","186","12B-157","","pt_play to semi","","","","","","","","","","","",""
"25-Jul","5:10 PM","play to semi","ALISO NIGUEL HS","161","L137","","W145","","174","186","12B-161","","pt_play to semi","","","","","","","","","","","",""
"","","","MISSION VIEJO HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","","","GMID","","","","","","","","","","","","","",""
"25-Jul","8:00 AM","21-24 RR","MISSION VIEJO HS","118","3rd pt_U-","","3rd pt_R-","","","","12B-118","","pt_21-24 RR","","","","","","","","","","","",""
"25-Jul","8:50 AM","21-24 RR","MISSION VIEJO HS","122","3rd pt_T-","","3rd pt_S-","","","","12B-122","","pt_21-24 RR","","","","","","","","","","","",""
"25-Jul","9:40 AM","13-20 qtr","MISSION VIEJO HS","126","L113","","2nd pt_U-","","150","154","12B-126","","pt_13-20 qtr","","","","","","","","","","","",""
"25-Jul","10:30 AM","13-20 qtr","MISSION VIEJO HS","130","L114","","2nd pt_S-","","150","154","12B-130","","pt_13-20 qtr","","","","","","","","","","","",""
"25-Jul","11:20 AM","13-20 qtr","MISSION VIEJO HS","134","L109","","2nd pt_T-","","158","162","12B-134","","pt_13-20 qtr","","","","","","","","","","","",""
"25-Jul","12:10 PM","13-20 qtr","MISSION VIEJO HS","138","L110","","2nd pt_R-","","158","162","12B-138","","pt_13-20 qtr","","","","","","","","","","","",""
"25-Jul","1:00 PM","21-24 RR","MISSION VIEJO HS","142","3rd pt_U-","","3rd pt_S-","","","","12B-142","","pt_21-24 RR","","","","","","","","","","","",""
"25-Jul","1:50 PM","21-24 RR","MISSION VIEJO HS","146","3rd pt_T-","","3rd pt_R-","","","","12B-146","","pt_21-24 RR","","","","","","","","","","","",""
"25-Jul","2:40 PM","13-16 semi","MISSION VIEJO HS","150","W126","","W130","","178","177","12B-150","","pt_13-16 semi","","","","","","","","","","","",""
"25-Jul","3:30 PM","17-20 semi","MISSION VIEJO HS","154","L130","","L126","","170","169","12B-154","","pt_17-20 semi","","","","","","","","","","","",""
"25-Jul","4:20 PM","13-16 semi","MISSION VIEJO HS","158","W134","","W138","","178","177","12B-158","","pt_13-16 semi","","","","","","","","","","","",""
"25-Jul","5:10 PM","17-20 semi","MISSION VIEJO HS","162","L138","","L134","","170","169","12B-162","","pt_17-20 semi","","","","","","","","","","","",""
"","","","SAN CLEMENTE HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","","","GMID","","","","","","","","","","","","","",""
"25-Jul","8:00 AM","5-8 v 9-12","SAN CLEMENTE HS","119","2nd au_P-","","W112","","143","151","12B-119","","au_5-8 v 9-12","","","","","","","","","","","",""
"25-Jul","8:50 AM","5-8 v 9-12","SAN CLEMENTE HS","123","2nd au_M-","","W115","","143","151","12B-123","","au_5-8 v 9-12","","","","","","","","","","","",""
"25-Jul","9:40 AM","5-8 v 9-12","SAN CLEMENTE HS","127","2nd au_O-","","W116","","147","155","12B-127","","au_5-8 v 9-12","","","","","","","","","","","",""
"25-Jul","10:30 AM","5-8 v 9-12","SAN CLEMENTE HS","131","2nd au_N-","","W111","","147","155","12B-131","","au_5-8 v 9-12","","","","","","","","","","","",""
"25-Jul","11:20 AM","1-2 v 3-4","SAN CLEMENTE HS","135","1st au_N-","","1st au_O-","","172","159","12B-135","","au_1-2 v 3-4","","","","","","","","","","","",""
"25-Jul","12:10 PM","1-2 v 3-4","SAN CLEMENTE HS","139","1st au_M-","","1st au_P-","","171","163","12B-139","","au_1-2 v 3-4","","","","","","","","","","","",""
"25-Jul","1:00 PM","5-6 v 7-8","SAN CLEMENTE HS","143","W119","","W123","","159","188","12B-143","","au_5-6 v 7-8","","","","","","","","","","","",""
"25-Jul","1:50 PM","5-6 v 7-8","SAN CLEMENTE HS","147","W127","","W131","","163","188","12B-147","","au_5-6 v 7-8","","","","","","","","","","","",""
"25-Jul","2:40 PM","9-12 semi","SAN CLEMENTE HS","151","L123","","L119","","183","184","12B-151","","au_9-12 semi","","","","","","","","","","","",""
"25-Jul","3:30 PM","9-12 semi","SAN CLEMENTE HS","155","L131","","L127","","183","184","12B-155","","au_9-12 semi","","","","","","","","","","","",""
"25-Jul","4:20 PM","play to semi","SAN CLEMENTE HS","159","L135","","W143","","171","187","12B-159","","au_play to semi","","","","","","","","","","","",""
"25-Jul","5:10 PM","play to semi","SAN CLEMENTE HS","163","L139","","W147","","172","187","12B-163","","au_play to semi","","","","","","","","","","","",""
"","","","PORTOLA HS 2","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","","","GMID","","","","","","","","","","","","","",""
"25-Jul","8:00 AM","21-24 RR","PORTOLA HS 2","120","3rd au_U-","","3rd au_R-","","","","12B-120","","au_21-24 RR","","","","","","","","","","","",""
"25-Jul","8:50 AM","21-24 RR","PORTOLA HS 2","124","3rd au_T-","","3rd au_S-","","","","12B-124","","au_21-24 RR","","","","","","","","","","","",""
"25-Jul","9:40 AM","13-20 qtr","PORTOLA HS 2","128","L115","","2nd au_U-","","152","156","12B-128","","au_13-20 qtr","","","","","","","","","","","",""
"25-Jul","10:30 AM","13-20 qtr","PORTOLA HS 2","132","L116","","2nd au_S-","","152","156","12B-132","","au_13-20 qtr","","","","","","","","","","","",""
