"Day 1","HOT! RESULTS","SUBMIT SCORES!","Quarter Lengths by Day","BRACKET BREAKER","","","","","","","","","","","","","","","","","","","","",""
"Sat, July 18","","","7-7-7-7","","","","","","","","","","","","","","","","","","","","","",""
"18-Jul","1:00 PM","Group","FULLERTON COLLEGE","32","W7","","W12","","","57","18G-032","","","","","","","","","","","","","",""
"18-Jul","2:00 PM","Group","FULLERTON COLLEGE","37","L7","","L12","","52","","18G-037","","","","","","","","","","","","","",""
"18-Jul","3:00 PM","Group","FULLERTON COLLEGE","42","W17","","W22","","","52","18G-042","","","","","","","","","","","","","",""
"18-Jul","4:00 PM","Group","FULLERTON COLLEGE","46","L17","","L22","","57","","18G-046","","","","","","","","","","","","","",""
"18-Jul","6:00 PM","2-3 cross","FULLERTON COLLEGE","52","L42","","W37","","","","18G-052","","","","","","","","","","","","","",""
"18-Jul","7:00 PM","2-3 cross","FULLERTON COLLEGE","57","L32","","W46","","","","18G-057","","","","","","","","","","","","","",""
"","","","SAN JUAN HILLS HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","","","GMID","","","","","","","","","","","","","",""
"18-Jul","7:00 AM","Group","SAN JUAN HILLS HS","4","23-PALOS VERDES BLACK","","26-NORCAL BLACK","","28","29","18G-004","","","","","","","","","","","","","",""
"18-Jul","8:00 AM","Group","SAN JUAN HILLS HS","8","7-CORONA DEL MAR","","42-NIPC","","33","38","18G-008","","","","","","","","","","","","","",""
"18-Jul","9:00 AM","Group","SAN JUAN HILLS HS","13","18-ROSE BOWL RED","","31-COLORADO","","33","38","18G-013","","","","","","","","","","","","","",""
"18-Jul","10:00 AM","Group","SAN JUAN HILLS HS","18","8-LEGACY","","41-WOLVERINE","","43","47","18G-018","","","","","","","","","","","","","",""
"18-Jul","11:00 AM","Group","SAN JUAN HILLS HS","23","17-DAVIS","","32-SD SHORES GOLD","","43","47","18G-023","","","","","","","","","","","","","",""
"18-Jul","12:00 PM","Group","SAN JUAN HILLS HS","29","L3","","L4","","50","","18G-029","","","","","","","","","","","","","",""
"18-Jul","1:00 PM","Group","SAN JUAN HILLS HS","33","W8","","W13","","","58","18G-033","","","","","","","","","","","","","",""
"18-Jul","2:00 PM","Group","SAN JUAN HILLS HS","38","L8","","L13","","53","","18G-038","","","","","","","","","","","","","",""
"18-Jul","3:00 PM","Group","SAN JUAN HILLS HS","43","W18","","W23","","","53","18G-043","","","","","","","","","","","","","",""
"18-Jul","4:00 PM","Group","SAN JUAN HILLS HS","47","L18","","L23","","58","","18G-047","","","","","","","","","","","","","",""
"18-Jul","6:00 PM","2-3 cross","SAN JUAN HILLS HS","53","L43","","W38","","","","18G-053","","","","","","","","","","","","","",""
"18-Jul","7:00 PM","2-3 cross","SAN JUAN HILLS HS","58","L33","","W47","","","","18G-058","","","","","","","","","","","","","",""
"","","","WESTMINSTER HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","","","GMID","","","","","","","","","","","","","",""
"18-Jul","7:00 AM","Group","WESTMINSTER HS","3","2-REGENCY","","47-CHAWP WHITE","","28","29","18G-003","","","","","","","","","","","","","",""
"18-Jul","8:00 AM","Group","WESTMINSTER HS","9","9-DIABLO ALLIANCE A","","40-TEXAS THUNDER","","34","39","18G-009","","","","","","","","","","","","","",""
"18-Jul","9:00 AM","Group","WESTMINSTER HS","14","16-GREENWICH","","33-HAWAIIAN ISLANDS","","34","39","18G-014","","","","","","","","","","","","","",""
"18-Jul","10:00 AM","Group","WESTMINSTER HS","19","10-CLOVIS","","39-RAIN CITY","","44","48","18G-019","","","","","","","","","","","","","",""
"18-Jul","11:00 AM","Group","WESTMINSTER HS","24","15-LA JOLLA UNITED","","34-BULLDOG","","44","48","18G-024","","","","","","","","","","","","","",""
"18-Jul","12:00 PM","Group","WESTMINSTER HS","28","W3","","W4","","","49","18G-028","","flipped 28,29","","","","","","","","","","","",""
"18-Jul","1:00 PM","Group","WESTMINSTER HS","34","W9","","W14","","","59","18G-034","","","","","","","","","","","","","",""
"18-Jul","2:00 PM","Group","WESTMINSTER HS","39","L9","","L14","","54","","18G-039","","","","","","","","","","","","","",""
"18-Jul","3:00 PM","Group","WESTMINSTER HS","44","W19","","W24","","","54","18G-044","","","","","","","","","","","","","",""
"18-Jul","4:00 PM","Group","WESTMINSTER HS","48","L19","","L24","","59","","18G-048","","","","","","","","","","","","","",""
"18-Jul","6:00 PM","2-3 cross","WESTMINSTER HS","54","L44","","W39","","","","18G-054","","","","","","","","","","","","","",""
"18-Jul","7:00 PM","2-3 cross","WESTMINSTER HS","59","L34","","W48","","","","18G-059","","","","","","","","","","","","","",""
"","","","WOOLLETT NEAR LEFT","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","","","GMID","","","","","","","","","","","","","",""
"18-Jul","7:00 AM","Group","WOOLLETT NEAR LEFT","5","11-SANTA BARBARA WPC A","","38-PACIFIC VALLEY PREMIER","","25","30","18G-005","","","","","","","","","","","","","",""
"18-Jul","8:00 AM","Group","WOOLLETT NEAR LEFT","10","14-SANTA BARBARA WPC B","","35-LYONS AQUATICS","","25","30","18G-010","","","","","","","","","","","","","",""
"18-Jul","9:00 AM","Group","WOOLLETT NEAR LEFT","15","12-MISSION","","37-BAINBRIDGE","","35","40","18G-015","","","","","","","","","","","","","",""
"18-Jul","10:00 AM","Group","WOOLLETT NEAR LEFT","20","13-680 RED","","36-SKIP","","35","40","18G-020","","","","","","","","","","","","","",""
"18-Jul","11:00 AM","Group","WOOLLETT NEAR LEFT","25","W5","","W10","","","60","18G-025","","","","","","","","","","","","","",""
"18-Jul","12:00 PM","Group","WOOLLETT NEAR LEFT","30","L5","","L10","","55","","18G-030","","","","","","","","","","","","","",""
"18-Jul","1:00 PM","Group","WOOLLETT NEAR LEFT","35","W15","","W20","","","55","18G-035","","","","","","","","","","","","","",""
"18-Jul","2:00 PM","Group","WOOLLETT NEAR LEFT","40","L15","","L20","","60","","18G-040","","","","","","","","","","","","","",""
"18-Jul","4:00 PM","2-3 cross","WOOLLETT NEAR LEFT","49","L28","","W27","","","","18G-049","","","","","","","","","","","","","",""
"18-Jul","5:00 PM","2-3 cross","WOOLLETT NEAR LEFT","50","L26","","W29","","","","18G-050","","","","","","","","","","","","","",""
"18-Jul","6:00 PM","2-3 cross","WOOLLETT NEAR LEFT","55","L35","","W30","","","","18G-055","","","","","","","","","","","","","",""
"18-Jul","7:00 PM","2-3 cross","WOOLLETT NEAR LEFT","60","L25","","W40","","","","18G-060","","","","","","","","","","","","","",""
"Sun, July 19","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_N","pt_O","","","","","","","","","","","","","","","","","","","","","",""
"","","W28","W31","","","","","","","","","","","","","","","","","","","","","",""
"","","W33","W42","","","","","","","","","","","","","","","","","","","","","",""
"","","W44","W25","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_S","pt_T","","","","","","","","","","","","","","","","","","","","","",""
"","","W60","W54","","","","","","","","","","","","","","","","","","","","","",""
"","","W52","W58","","","","","","","","","","","","","","","","","","","","","",""
"","","W56","W49","","","","","","","","","","","","","","","","","","","","","",""
"","","au_N","au_O","","","","","","","","","","","","","","","","","","","","","",""
"","","L50","L51","","","","","","","","","","","","","","","","","","","","","",""
"","","L53","L57","","","","","","","","","","","","","","","","","","","","","",""
"","","L59","L55","","","","","","","","","","","","","","","","","","","","","",""
"","","au_S","au_T","","","","","","","","","","","","","","","","","","","","","",""
"","","L30","L48","","","","","","","","","","","","","","","","","","","","","",""
"","","L46","L38","","","","","","","","","","","","","","","","","","","","","",""
"","","L36","L29","","","","","","","","","","","","","","","","","","","","","",""
"","","","SAN JUAN HILLS HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","","","GMID","","","","","","","","","","","","","",""
"19-Jul","7:00 AM","Group","SAN JUAN HILLS HS","64","pt_O2","","pt_O3","","","","18G-064","","pt_Group","","","","","","","","","","","",""
"19-Jul","8:00 AM","Group","SAN JUAN HILLS HS","68","pt_M1","","pt_M2","","","","18G-068","","pt_Group","","","","","","","","","","","",""
"19-Jul","9:00 AM","Group","SAN JUAN HILLS HS","74","pt_R1","","pt_R2","","","","18G-074","","pt_Group","","","","","","","","","","","",""
"19-Jul","10:00 AM","Group","SAN JUAN HILLS HS","79","pt_O1","","pt_O3","","","","18G-079","","pt_Group","","","","","","","","","","","",""
"19-Jul","11:00 AM","Group","SAN JUAN HILLS HS","88","pt_M2","","pt_M3","","","","18G-088","","pt_Group","","","","","","","","","","","",""
"19-Jul","12:00 PM","Group","SAN JUAN HILLS HS","89","pt_R1","","pt_R3","","","","18G-089","","pt_Group","","","","","","","","","","","",""
"19-Jul","1:00 PM","Group","SAN JUAN HILLS HS","94","pt_O1","","pt_O2","","","","18G-094","","pt_Group","","","","","","","","","","","",""
"19-Jul","2:00 PM","Group","SAN JUAN HILLS HS","103","pt_M1","","pt_M3","","","","18G-103","","pt_Group","","","","","","","","","","","",""
"19-Jul","3:00 PM","Group","SAN JUAN HILLS HS","104","pt_R2","","pt_R3","","","","18G-104","","pt_Group","","","","","","","","","","","",""
"","","","WOOLLETT NEAR LEFT","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","","","GMID","","","","","","","","","","","","","",""
"19-Jul","7:00 AM","Group","WOOLLETT NEAR LEFT","65","pt_P2","","pt_P3","","","","18G-065","","pt_Group","","","","","","","","","","","",""
"19-Jul","8:00 AM","Group","WOOLLETT NEAR LEFT","70","pt_T1","","pt_T2","","","","18G-070","","pt_Group","","","","","","","","","","","",""
"19-Jul","9:00 AM","Group","WOOLLETT NEAR LEFT","75","pt_U1","","pt_U2","","","","18G-075","","pt_Group","","","","","","","","","","","",""
"19-Jul","10:00 AM","Group","WOOLLETT NEAR LEFT","80","pt_P1","","pt_P3","","","","18G-080","","pt_Group","","","","","","","","","","","",""
"19-Jul","11:00 AM","Group","WOOLLETT NEAR LEFT","85","pt_T1","","pt_T3","","","","18G-085","","pt_Group","","","","","","","","","","","",""
"19-Jul","12:00 PM","Group","WOOLLETT NEAR LEFT","90","pt_U1","","pt_U3","","","","18G-090","","pt_Group","","","","","","","","","","","",""
"19-Jul","1:00 PM","Group","WOOLLETT NEAR LEFT","95","pt_P1","","pt_P2","","","","18G-095","","pt_Group","","","","","","","","","","","",""
"19-Jul","2:00 PM","Group","WOOLLETT NEAR LEFT","100","pt_T2","","pt_T3","","","","18G-100","","pt_Group","","","","","","","","","","","",""
"19-Jul","3:00 PM","Group","WOOLLETT NEAR LEFT","105","pt_U2","","pt_U3","","","","18G-105","","pt_Group","","","","","","","","","","","",""
"19-Jul","6:00 PM","Play-in","WOOLLETT NEAR LEFT","109","3rd pt_P-","","1st pt_T-","","117","130","18G-109","","pt_Play-in","","","","","","","","","","","",""
"19-Jul","7:00 PM","Play-in","WOOLLETT NEAR LEFT","113","3rd pt_O-","","1st pt_U-","","125","138","18G-113","","pt_Play-in","","","","","","","","","","","",""
"","","","CHAPMAN UNIVERSITY","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","","","GMID","","","","","","","","","","","","","",""
"19-Jul","7:00 AM","Group","CHAPMAN UNIVERSITY","61","au_U1","","au_U2","","","","18G-061","","au_Group","","","","","","","","","","","",""
"19-Jul","8:00 AM","Group","CHAPMAN UNIVERSITY","66","au_T1","","au_T2","","","","18G-066","","au_Group","","","","","","","","","","","",""
"19-Jul","9:00 AM","Group","CHAPMAN UNIVERSITY","71","au_N2","","au_N3","","","","18G-071","","au_Group","","","","","","","","","","","",""
"19-Jul","10:00 AM","Group","CHAPMAN UNIVERSITY","76","au_P2","","au_P3","","","","18G-076","","au_Group","","","","","","","","","","","",""
"19-Jul","11:00 AM","Group","CHAPMAN UNIVERSITY","81","au_T1","","au_T3","","","","18G-081","","au_Group","","","","","","","","","","","",""
"19-Jul","12:00 PM","Group","CHAPMAN UNIVERSITY","86","au_N1","","au_N3","","","","18G-086","","au_Group","","","","","","","","","","","",""
"19-Jul","1:00 PM","Group","CHAPMAN UNIVERSITY","91","au_P1","","au_P3","","","","18G-091","","au_Group","","","","","","","","","","","",""
"19-Jul","2:00 PM","Group","CHAPMAN UNIVERSITY","96","au_T2","","au_T3","","","","18G-096","","au_Group","","","","","","","","","","","",""
"19-Jul","3:00 PM","Group","CHAPMAN UNIVERSITY","101","au_N1","","au_N2","","","","18G-101","","au_Group","","","","","","","","","","","",""
"19-Jul","4:00 PM","Group","CHAPMAN UNIVERSITY","106","au_P1","","au_P2","","","","18G-106","","au_Group","","","","","","","","","","","",""
"19-Jul","6:00 PM","Play-in","CHAPMAN UNIVERSITY","110","3rd au_N-","","1st au_R-","","119","128","18G-110","","au_Play-in","","","","","","","","","","","",""
"19-Jul","7:00 PM","Play-in","CHAPMAN UNIVERSITY","114","3rd au_P-","","1st au_T-","","127","132","18G-114","","au_Play-in","","","","","","","","","","","",""
"","","","FULLERTON COLLEGE","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","","","GMID","","","","","","","","","","","","","",""
"19-Jul","7:00 AM","Group","FULLERTON COLLEGE","62","au_S1","","au_S2","","","","18G-062","","au_Group","","","","","","","","","","","",""
"19-Jul","8:00 AM","Group","FULLERTON COLLEGE","67","au_M1","","au_M3","","","","18G-067","","au_Group","","","","","","","","","","","",""
"19-Jul","9:00 AM","Group","FULLERTON COLLEGE","72","au_O2","","au_O3","","","","18G-072","","au_Group","","","","","","","","","","","",""
"19-Jul","10:00 AM","Group","FULLERTON COLLEGE","102","au_U2","","au_U3","","","","18G-102","","au_Group","","","","","","","","","","","",""
"19-Jul","11:00 AM","Group","FULLERTON COLLEGE","77","au_S1","","au_S3","","","","18G-077","","au_Group","","","","","","","","","","","",""
"19-Jul","12:00 PM","Group","FULLERTON COLLEGE","82","au_M2","","au_M3","","","","18G-082","","au_Group","","","","","","","","","","","",""
"19-Jul","1:00 PM","Group","FULLERTON COLLEGE","87","au_O1","","au_O3","","","","18G-087","","au_Group","","","","","","","","","","","",""
"19-Jul","2:00 PM","Group","FULLERTON COLLEGE","92","au_S2","","au_S3","","","","18G-092","","au_Group","","","","","","","","","","","",""
"19-Jul","3:00 PM","Group","FULLERTON COLLEGE","97","au_M1","","au_M2","","","","18G-097","","au_Group","","","","","","","","","","","",""
"19-Jul","4:00 PM","Group","FULLERTON COLLEGE","107","au_O1","","au_O2","","","","18G-107","","au_Group","","","","","","","","","","","",""
"19-Jul","6:00 PM","Play-in","FULLERTON COLLEGE","111","3rd au_M-","","1st au_S-","","131","136","18G-111","","au_Play-in","","","","","","","","","","","",""
"19-Jul","7:00 PM","Play-in","FULLERTON COLLEGE","115","3rd au_O-","","1st au_U-","","123","140","18G-115","","au_Play-in","","","","","","","","","","","",""
"","","","WESTMINSTER HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","","","GMID","","","","","","","","","","","","","",""
"19-Jul","7:00 AM","Group","WESTMINSTER HS","63","au_R1","","au_R2","","","","18G-063","","au_Group","","","","","","","","","","","",""
"19-Jul","8:00 AM","Group","WESTMINSTER HS","69","pt_N2","","pt_N3","","","","18G-069","","pt_Group","","","","","","","","","","","",""
"19-Jul","9:00 AM","Group","WESTMINSTER HS","73","pt_S1","","pt_S2","","","","18G-073","","pt_Group","","","","","","","","","","","",""
"19-Jul","10:00 AM","Group","WESTMINSTER HS","78","au_R2","","au_R3","","","","18G-078","","au_Group","","","","","","","","","","","",""
"19-Jul","11:00 AM","Group","WESTMINSTER HS","84","pt_N1","","pt_N3","","","","18G-084","","pt_Group","","","","","","","","","","","",""
"19-Jul","12:00 PM","Group","WESTMINSTER HS","93","pt_S1","","pt_S3","","","","18G-093","","pt_Group","","","","","","","","","","","",""
"19-Jul","1:00 PM","Group","WESTMINSTER HS","83","au_U1","","au_U3","","","","18G-083","","au_Group","","","","","","","","","","","",""
"19-Jul","2:00 PM","Group","WESTMINSTER HS","99","pt_N1","","pt_N2","","","","18G-099","","pt_Group","","","","","","","","","","","",""
"19-Jul","3:00 PM","Group","WESTMINSTER HS","98","au_R1","","au_R3","","","","18G-098","","au_Group","","","","","","","","","","","",""
"19-Jul","4:00 PM","Group","WESTMINSTER HS","108","pt_S2","","pt_S3","","","","18G-108","","pt_Group","","","","","","","","","","","",""
"19-Jul","6:00 PM","Play-in","WESTMINSTER HS","116","3rd pt_M-","","1st pt_S-","","121","134","18G-116","","pt_Play-in","","","","","","","","","","","",""
"19-Jul","7:00 PM","Play-in","WESTMINSTER HS","112","3rd pt_N-","","1st pt_R-","","129","126","18G-112","","pt_Play-in","","","","","","","","","","","",""
"Mon, July 20","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","CHAPMAN UNIVERSITY","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","S","","","GMID","","","","","","","","","","","","","",""
"20-Jul","8:00 AM","5-8 v 9-12","CHAPMAN UNIVERSITY","117","2nd pt_O-","","W109","","141","149","18G-117","","pt_5-8 v 9-12","","","","","","","","","","","",""
"20-Jul","9:00 AM","5-8 v 9-12","CHAPMAN UNIVERSITY","121","2nd pt_N-","","W116","","141","149","18G-121","","pt_5-8 v 9-12","","","","","","","","","","","",""
"20-Jul","10:00 AM","5-8 v 9-12","CHAPMAN UNIVERSITY","125","2nd pt_P-","","W113","","145","153","18G-125","","pt_5-8 v 9-12","","","","","","","","","","","",""
"20-Jul","11:00 AM","5-8 v 9-12","CHAPMAN UNIVERSITY","129","2nd pt_M-","","W112","","145","153","18G-129","","pt_5-8 v 9-12","","","","","","","","","","","",""
"20-Jul","12:00 PM","1-2 v 3-4","CHAPMAN UNIVERSITY","133","1st pt_M-","","1st pt_P-","","173","157","18G-133","","pt_1-2 v 3-4","","","","","","","","","","","",""
"20-Jul","1:00 PM","1-2 v 3-4","CHAPMAN UNIVERSITY","137","1st pt_N-","","1st pt_O-","","174","161","18G-137","","pt_1-2 v 3-4","","","","","","","","","","","",""
"20-Jul","2:00 PM","5-6 v 7-8","CHAPMAN UNIVERSITY","141","W117","","W121","","157","185","18G-141","","pt_5-6 v 7-8","","","","","","","","","","","",""
"20-Jul","3:00 PM","5-6 v 7-8","CHAPMAN UNIVERSITY","145","W125","","W129","","161","185","18G-145","","pt_5-6 v 7-8","","","","","","","","","","","",""
"20-Jul","4:00 PM","9-12 semi","CHAPMAN UNIVERSITY","149","L121","","L117","","182","181","18G-149","","pt_9-12 semi","","","","","","","","","","","",""
"20-Jul","5:00 PM","9-12 semi","CHAPMAN UNIVERSITY","153","L129","","L125","","182","181","18G-153","","pt_9-12 semi","","","","","","","","","","","",""
"20-Jul","6:00 PM","qtr final","CHAPMAN UNIVERSITY","157","L133","","W141","","174","186","18G-157","","pt_qtr final","","","","","","","","","","","",""
"20-Jul","7:00 PM","qtr final","CHAPMAN UNIVERSITY","161","L137","","W145","","173","186","18G-161","","pt_qtr final","","","","","","","","","","","",""
"","","","WESTMINSTER HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","","","GMID","","","","","","","","","","","","","",""
"20-Jul","8:00 AM","21-24 RR","WESTMINSTER HS","118","3rd pt_U-","","3rd pt_R-","","","","18G-118","","pt_21-24 RR","","","","","","","","","","","",""
"20-Jul","9:00 AM","21-24 RR","WESTMINSTER HS","122","3rd pt_T-","","3rd pt_S-","","","","18G-122","","pt_21-24 RR","","","","","","","","","","","",""
"20-Jul","10:00 AM","13-20 qtr","WESTMINSTER HS","126","L112","","2nd pt_U-","","150","154","18G-126","","pt_13-20 qtr","","","","","","","","","","","",""
"20-Jul","11:00 AM","13-20 qtr","WESTMINSTER HS","130","L109","","2nd pt_S-","","150","154","18G-130","","pt_13-20 qtr","","","","","","","","","","","",""
"20-Jul","12:00 PM","13-20 qtr","WESTMINSTER HS","134","L116","","2nd pt_T-","","158","162","18G-134","","pt_13-20 qtr","","","","","","","","","","","",""
"20-Jul","1:00 PM","13-20 qtr","WESTMINSTER HS","138","L113","","2nd pt_R-","","158","162","18G-138","","pt_13-20 qtr","","","","","","","","","","","",""
"20-Jul","2:00 PM","21-24 RR","WESTMINSTER HS","142","3rd pt_U-","","3rd pt_S-","","","","18G-142","","pt_21-24 RR","","","","","","","","","","","",""
"20-Jul","3:00 PM","21-24 RR","WESTMINSTER HS","146","3rd pt_T-","","3rd pt_R-","","","","18G-146","","pt_21-24 RR","","","","","","","","","","","",""
"20-Jul","4:00 PM","13-16 semi","WESTMINSTER HS","150","W126","","W130","","178","177","18G-150","","pt_13-16 semi","","","","","","","","","","","",""
"20-Jul","5:00 PM","17-20 semi","WESTMINSTER HS","154","L130","","L126","","170","169","18G-154","","pt_17-20 semi","","","","","","","","","","","",""
"20-Jul","6:00 PM","13-16 semi","WESTMINSTER HS","158","W134","","W138","","178","177","18G-158","","pt_13-16 semi","","","","","","","","","","","",""
"20-Jul","7:00 PM","17-20 semi","WESTMINSTER HS","162","L138","","L134","","170","169","18G-162","","pt_17-20 semi","","","","","","","","","","","",""
"","","","FULLERTON COLLEGE","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","","","GMID","","","","","","","","","","","","","",""
"20-Jul","8:00 AM","5-8 v 9-12","FULLERTON COLLEGE","119","2nd au_M-","","W110","","143","151","18G-119","","au_5-8 v 9-12","","","","","","","","","","","",""
"20-Jul","9:00 AM","5-8 v 9-12","FULLERTON COLLEGE","123","2nd au_P-","","W115","","143","151","18G-123","","au_5-8 v 9-12","","","","","","","","","","","",""
"20-Jul","10:00 AM","5-8 v 9-12","FULLERTON COLLEGE","127","2nd au_O-","","W114","","147","155","18G-127","","au_5-8 v 9-12","","","","","","","","","","","",""
"20-Jul","11:00 AM","5-8 v 9-12","FULLERTON COLLEGE","131","2nd au_N-","","W111","","147","155","18G-131","","au_5-8 v 9-12","","","","","","","","","","","",""
"20-Jul","12:00 PM","1-2 v 3-4","FULLERTON COLLEGE","135","1st au_N-","","1st au_O-","","172","159","18G-135","","au_1-2 v 3-4","","","","","","","","","","","",""
"20-Jul","1:00 PM","1-2 v 3-4","FULLERTON COLLEGE","139","1st au_M-","","1st au_P-","","171","163","18G-139","","au_1-2 v 3-4","","","","","","","","","","","",""
"20-Jul","2:00 PM","5-6 v 7-8","FULLERTON COLLEGE","143","W123","","W119","","159","188","18G-143","","au_5-6 v 7-8","","","","","","","","","","","",""
"20-Jul","3:00 PM","5-6 v 7-8","FULLERTON COLLEGE","147","W127","","W131","","163","188","18G-147","","au_5-6 v 7-8","","","","","","","","","","","",""
"20-Jul","4:00 PM","9-12 semi","FULLERTON COLLEGE","151","L119","","L123","","183","184","18G-151","","au_9-12 semi","","","","","","","","","","","",""
"20-Jul","5:00 PM","9-12 semi","FULLERTON COLLEGE","155","L131","","L127","","183","184","18G-155","","au_9-12 semi","","","","","","","","","","","",""
"20-Jul","6:00 PM","qtr final","FULLERTON COLLEGE","159","L135","","W143","","171","187","18G-159","","au_qtr final","","","","","","","","","","","",""
"20-Jul","7:00 PM","qtr final","FULLERTON COLLEGE","163","L139","","W147","","172","187","18G-163","","au_qtr final","","","","","","","","","","","",""
"","","","TUSTIN HS 1","","","","","","","","","","","","","","","","","","","","","",""
