DATE,TIME,LOCATION,GAME ID,WHITE TEAM,S,DARK TEAM,S,COMMENTS,DIVISION
4-Oct,10:00 AM,TUSTIN HS 2,12Gau01,A2-SOUTH COAST RED,7,A3-ORANGE COUNTY WPC BLUE,15,"A bracket A2,A3",12U_GIRLS_GOLD
4-Oct,10:50 AM,TUSTIN HS 2,12Gau02,A1-LADY TITANS,4,A4-ROSE BOWL RED,13,"A bracket A1,A4",12U_GIRLS_GOLD
4-Oct,1:20 PM,TUSTIN HS 2,12Gau03,A1-LADY TITANS,5,A2-SOUTH COAST RED,14,"A bracket A1,A2",12U_GIRLS_GOLD
4-Oct,2:10 PM,TUSTIN HS 2,12Gau04,A3-ORANGE COUNTY WPC BLUE,16,A4-ROSE BOWL RED,8,"A bracket A3,A4",12U_GIRLS_GOLD
5-Oct,7:00 AM,TUSTIN HS 2,12Gau05,A1-LADY TITANS,3,A3-ORANGE COUNTY WPC BLUE,17,"A bracket A1,A3",12U_GIRLS_GOLD
5-Oct,7:50 AM,TUSTIN HS 2,12Gau06,A2-SOUTH COAST RED,10,A4-ROSE BOWL RED,12,"A bracket A2,A4",12U_GIRLS_GOLD
5-Oct,10:20 AM,TUSTIN HS 2,12Gau07,3rdA-SOUTH COAST RED,14,4thA-LADY TITANS,8,3rd,12U_GIRLS_GOLD
5-Oct,11:10 AM,TUSTIN HS 2,12Gau08,1stA-ORANGE COUNTY WPC BLUE,15,2ndA-ROSE BOWL RED,11,1st,12U_GIRLS_GOLD
