"Day 1","HOT! RESULTS","SUBMIT SCORES!","Quarter Lengths by Day","","","","","","","","","","","","","","","","","","","","","",""
"Thu, July 30","","","6-6-7-7","","","","","","","","","","","","","","","","","","","","","",""
"30-Jul","4:20 PM","Cross 2E/3F","CARROL ISD 2","22","2nd_E-STORM TSUNAMIS","13","3rd_F-ZENITH ALL STARS","3","pt_M2","pt_R3","18G-022","","","","","","","","","","","","","",""
"30-Jul","5:10 PM","Cross 2D/3C","CARROL ISD 2","24","2nd_D-ST LOUIS LIONS","8","3rd_C-FLEET","9","pt_M3","pt_R2","18G-024","","","","","","","","","","","","","",""
"Fri, July 31","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","N","O","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_N1(1st_B)-HOUSTON HYDRA","pt_O1(1st_C)-NEW HAVEN HYDRAS","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_N2(W20)-KRAKEN","pt_O2(1st_F)-PEGASUS","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_N3(W23)-SOUTHLAKE","pt_O3(W21)-BCWP","","","","","","","","","","","","","","","","","","","","","",""
"","","S","","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_S1(L21)-KRAKEN SATX	","","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_S2(L23)-STORM CYCLONES","","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_S3(L20)-LONGHORN WHITE","","","","","","","","","","","","","","","","","","","","","","",""
"","","","CARROL ISD 1","","MSR","","","","","","pt","au","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","W to #","L to #","GMID","","","","","","","","","","","","","",""
"31-Jul","8:00 AM","Group","CARROL ISD 1","65","pt_R1(L19)-ZOO","3","pt_R2(L24)-ST LOUIS LIONS","20","","","18G-065","","pt_Group","","","","","","","","","","","",""
"31-Jul","8:50 AM","Group","CARROL ISD 1","69","pt_M1(1st_A)-SEA MONSTERS PREMIER","9","pt_M3(W24)-FLEET","3","","","18G-069","","pt_Group","","","","","","","","","","","",""
"31-Jul","9:40 AM","Group","CARROL ISD 1","73","pt_N1(1st_B)-HOUSTON HYDRA","16","pt_N3(W23)-SOUTHLAKE","5","","","18G-073","","pt_Group","","","","","","","","","","","",""
"31-Jul","10:30 AM","Group","CARROL ISD 1","77","pt_R1(L19)-ZOO","6","pt_R3(L22)-ZENITH ALL STARS","22","","","18G-077","","pt_Group","","","","","","","","","","","",""
"31-Jul","11:20 AM","Group","CARROL ISD 1","79","pt_M2(W22)-STORM TSUNAMIS","12","pt_M3(W24)-FLEET","5","","","18G-079","","pt_Group","","","","","","","","","","","",""
"31-Jul","12:10 PM","Group","CARROL ISD 1","81","pt_N2(W20)-KRAKEN","10","pt_N3(W23)-SOUTHLAKE","12","","","18G-081","","pt_Group","","","","","","","","","","","",""
"31-Jul","1:00 PM","Group","CARROL ISD 1","83","pt_R2(L24)-ST LOUIS LIONS","7","pt_R3(L22)-ZENITH ALL STARS","8","","","18G-083","","pt_Group","","","","","","","","","","","",""
"31-Jul","1:50 PM","Group","CARROL ISD 1","85","pt_M1(1st_A)-SEA MONSTERS PREMIER","11","pt_M2(W22)-STORM TSUNAMIS","6","","","18G-085","","pt_Group","","","","","","","","","","","",""
"31-Jul","2:40 PM","Group","CARROL ISD 1","89","pt_N1(1st_B)-HOUSTON HYDRA","14","pt_N2(W20)-KRAKEN","3","","","18G-089","","pt_Group","","","","","","","","","","","",""
"31-Jul","4:20 PM","Play-in","CARROL ISD 1","109","3rd pt_M-FLEET","14","2nd pt_R-ST LOUIS LIONS","6","133","au_W2","18G-109","","pt_Play-in","","","","","","","","","","","",""
"31-Jul","5:10 PM","Play-in","CARROL ISD 1","113","3rd pt_N-KRAKEN","9.3","1st pt_R-ZENITH ALL STARS","9.2","125","au_V3","18G-113","","pt_Play-in","","","","","","","","","","","",""
"","","","CARROL ISD 2","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","W to #","L to #","GMID","","","","","","","","","","","","","",""
"31-Jul","8:00 AM","Group","CARROL ISD 2","66","pt_S1(L21)-KRAKEN SATX	","14","pt_S2(L23)-STORM CYCLONES","2","","","18G-066","","pt_Group","","","","","","","","","","","",""
"31-Jul","8:50 AM","Group","CARROL ISD 2","70","pt_O1(1st_C)-NEW HAVEN HYDRAS","11","pt_O3(W21)-BCWP","3","","","18G-070","","pt_Group","","","","","","","","","","","",""
"31-Jul","9:40 AM","Group","CARROL ISD 2","74","pt_P1(1st_D)-VIPER PIGEONS","14","pt_P3(W19)-ALAMO","6","","","18G-074","","pt_Group","","","","","","","","","","","",""
"31-Jul","10:30 AM","Group","CARROL ISD 2","78","pt_S1(L21)-KRAKEN SATX	","9","pt_S3(L20)-LONGHORN WHITE","7","","","18G-078","","pt_Group","","","","","","","","","","","",""
"31-Jul","11:20 AM","Group","CARROL ISD 2","80","pt_O2(1st_F)-PEGASUS","10","pt_O3(W21)-BCWP","5","","","18G-080","","pt_Group","","","","","","","","","","","",""
"31-Jul","12:10 PM","Group","CARROL ISD 2","82","pt_P2(1st_E)-SLAP","18","pt_P3(W19)-ALAMO","6","","","18G-082","","pt_Group","","","","","","","","","","","",""
"31-Jul","1:00 PM","Group","CARROL ISD 2","84","pt_S2(L23)-STORM CYCLONES","7","pt_S3(L20)-LONGHORN WHITE","5","","","18G-084","","pt_Group","","","","","","","","","","","",""
"31-Jul","1:50 PM","Group","CARROL ISD 2","86","pt_O1(1st_C)-NEW HAVEN HYDRAS","8","pt_O2(1st_F)-PEGASUS","10","","","18G-086","","pt_Group","","","","","","","","","","","",""
"31-Jul","2:40 PM","Group","CARROL ISD 2","90","pt_P1(1st_D)-VIPER PIGEONS","8.2","pt_P2(1st_E)-SLAP","8.4","","","18G-090","","pt_Group","","","","","","","","","","","",""
"31-Jul","4:20 PM","Play-in","CARROL ISD 2","110","3rd pt_O-BCWP","7","1st pt_S-KRAKEN SATX","8","121","au_W3","18G-110","","pt_Play-in","","","","","","","","","","","",""
"31-Jul","5:10 PM","Play-in","CARROL ISD 2","114","3rd pt_P-ALAMO","11","2nd pt_S-STORM CYCLONES","3","129","au_V2","18G-114","","pt_Play-in","","","","","","","","","","","",""
"","","au_W Gold 1st-6th","","","","","","","","","","","","","","","","","","","","","","",""
"","","au_W1(3rd pt_S)-LONGHORN WHITE","","","","","","","","","","","","","","","","","","","","","","",""
"","","au_W2(L109)-ST LOUIS LIONS","","","","","","","","","","","","","","","","","","","","","","",""
"","","au_W3(L110)-BCWP","","","","","","","","","","","","","","","","","","","","","","",""
"1-Aug","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","CARROL ISD 1","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","W to #","L to #","GMID","","","","","","","","","","","","","",""
"1-Aug","8:00 AM","5-8 v 9-12","CARROL ISD 1","121","2nd pt_P-VIPER PIGEONS	","14","W110-KRAKEN SATX","7","145","153","18G-121","","pt_5-8 v 9-12","","","","","","","","","","","",""
"1-Aug","9:00 AM","5-8 v 9-12","CARROL ISD 1","125","2nd pt_M-STORM TSUNAMIS","18","W113-KRAKEN","5","145","153","18G-125","","pt_5-8 v 9-12","","","","","","","","","","","",""
"1-Aug","10:00 AM","5-8 v 9-12","CARROL ISD 1","129","2nd pt_O-NEW HAVEN HYDRAS","16","W114-ALAMO","5","149","157","18G-129","","pt_5-8 v 9-12","","","","","","","","","","","",""
"1-Aug","11:00 AM","1-2 v 3-4","CARROL ISD 1","137","1st pt_N-HOUSTON HYDRA","8","1st pt_O-PEGASUS","11","174","161","18G-137","","pt_1-2 v 3-4","","","","","","","","","","","",""
"1-Aug","12:00 PM","1-2 v 3-4","CARROL ISD 1","141","1st pt_M-SEA MONSTERS PREMIER","6","1st pt_P-SLAP","7","173","165","18G-141","","pt_1-2 v 3-4","","","","","","","","","","","",""
"1-Aug","1:00 PM","5-6 v 7-8","CARROL ISD 1","145","W121-VIPER PIGEONS	","10","W125-STORM TSUNAMIS","9","161","178","18G-145","","pt_5-6 v 7-8","","","","","","","","","","","",""
"1-Aug","2:00 PM","9-12 semi","CARROL ISD 1","153","L125-KRAKEN","5","L121-KRAKEN SATX","11","177","181","18G-153","","pt_9-12 semi","","","","","","","","","","","",""
"1-Aug","3:00 PM","9-12 semi","CARROL ISD 1","157","L133-SOUTHLAKE","10","L129-ALAMO","9","177","181","18G-157","","pt_9-12 semi","","","","","","","","","","","",""
"1-Aug","4:00 PM","play to semi","CARROL ISD 1","161","L137-HOUSTON HYDRA","9","W145-VIPER PIGEONS	","7","173","193","18G-161","","pt_play to semi","","","","","","","","","","","",""
"","","","CARROL ISD 2","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","W to #","L to #","GMID","","","","","","","","","","","","","",""
"1-Aug","8:00 AM","Group","CARROL ISD 2","122","au_V1(3rd pt_R)-ZOO","3","au_V3(L113)-ZENITH ALL STARS","21","","","18G-122","","au_Group","","","","","","","","","","","",""
"1-Aug","9:00 AM","Group","CARROL ISD 2","126","au_W1(3rd pt_S)-LONGHORN WHITE","4","au_W3(L110)-BCWP","10","","","18G-126","","au_Group","","","","","","","","","","","",""
"1-Aug","10:00 AM","5-8 v 9-12","CARROL ISD 2","133","2nd pt_N-SOUTHLAKE","12","W109-FLEET","13","149","157","18G-133","","pt_5-8 v 9-12","","","","","","","","","","","",""
"1-Aug","11:00 AM","Group","CARROL ISD 2","130","au_V2(L114)-STORM CYCLONES","5","au_V3(L113)-ZENITH ALL STARS","14","","","18G-130","","au_Group","","","","","","","","","","","",""
